Family,Species,Body mass (g),Flapper,Migrant,Incubation duration (days),Fledging duration (days),Developmental duration (days)
Estrildidae,Uraeginthus_angolensis,9.9,1,0,13.5,18,31.5
Estrildidae,Uraeginthus_bengalus,9.9,1,0,12.3,17.7,30
Estrildidae,Uraeginthus_cyanocephalus,9.8,1,0,13.5,18,31.5
Estrildidae,Uraeginthus_granatinus,11.8,1,0,13.3,16.5,29.8
Estrildidae,Uraeginthus_ianthinogaster,14.1,1,0,13.5,18.5,32
Eupetidae,Psophodes_nigrogularis,44.5,1,0,21,11.5,32.5
Eupetidae,Psophodes_olivaceus,65.2,1,0,16.5,11.5,28
Eurylaimidae,Calyptomena_viridis,58,1,0,17.5,22.5,40
Eurypygidae,Eurypyga_helias,216.4,1,0,28.5,23,51.5
Falconidae,Caracara_cheriway,1098.4,0,0,32,47.2,79.3
Falconidae,Caracara_plancus,1258.2,0,0,31.3,63,94.3
Falconidae,Falco_amurensis,141.9,0,1,29,28,57
Falconidae,Falco_araea,80,0,0,29.5,38.5,68
Falconidae,Falco_ardosiaceus,236.5,0,0,28.5,30,58.5
Falconidae,Falco_berigora,574.4,0,0,33.5,39,72.5
Falconidae,Falco_biarmicus,612.5,0,0,32.4,42,74.4
Falconidae,Falco_cenchroides,171.5,0,0,27,31.5,58.5
Falconidae,Falco_cherrug,978.1,0,1,29.3,43.7,73
Falconidae,Falco_chicquera,208,0,0,33.1,36.7,69.9
Falconidae,Falco_columbarius,188,0,1,30,29.5,59.5
Falconidae,Falco_concolor,240,0,1,28,35,63
Falconidae,Falco_cuvierii,182.4,0,0,30,30,60
Falconidae,Falco_deiroleucus,503.5,0,0,32,42.5,74.5
Falconidae,Falco_dickinsoni,209.3,0,0,30.5,33,63.5
Falconidae,Falco_eleonorae,384.8,0,1,31.2,37.5,68.8
Falconidae,Falco_fasciinucha,256.8,0,0,29,37.2,66.3
Falconidae,Falco_femoralis,336.9,0,0,31.7,33.2,65
Falconidae,Falco_hypoleucos,468.4,0,0,35,46.5,81.5
Falconidae,Falco_longipennis,247.9,0,0,31.5,36,67.5
Falconidae,Falco_mexicanus,733.8,0,1,31.7,38.3,70
Falconidae,Falco_moluccensis,220,0,0,28,28,56
Falconidae,Falco_naumanni,152.3,0,1,28.1,32,60.1
Falconidae,Falco_newtoni,119.2,0,0,28,23.5,51.5
Falconidae,Falco_novaeseelandiae,424.6,0,0,32,33.5,65.5
Falconidae,Falco_peregrinus,793.6,0,1,32,39.5,71.5
Falconidae,Falco_punctatus,163.7,0,0,30,38.5,68.5
Falconidae,Falco_rupicoloides,261,0,0,27.8,33.1,60.9
Falconidae,Falco_rusticolus,1423.7,0,1,34.2,48.1,82.4
Falconidae,Falco_severus,205.4,0,1,27,32.5,59.5
Falconidae,Falco_sparverius,115.1,0,1,29.5,29.8,59.2
Falconidae,Falco_subbuteo,209.1,0,1,29.8,31,60.8
Falconidae,Falco_subniger,734.4,0,0,34.5,43.5,78
Falconidae,Falco_tinnunculus,197.6,0,1,29,29.8,58.7
Falconidae,Falco_vespertinus,154.1,0,1,23.5,26,49.5
Falconidae,Falco_zoniventris,174,0,0,29,28,57
Falconidae,Herpetotheres_cachinnans,630.9,0,0,43,55.3,98.2
Falconidae,Micrastur_ruficollis,173.9,0,0,35,38,73
Falconidae,Micrastur_semitorquatus,631.3,0,0,46,48,94
Falconidae,Milvago_chimachima,319.1,0,0,22,18.5,40.5
Falconidae,Milvago_chimango,296,0,0,29,36.5,65.5
Falconidae,Polihierax_semitorquatus,61.3,0,0,28.8,30,58.7
Falcunculidae,Falcunculus_frontatus,28,1,0,18.2,17,35.3
Formicariidae,Formicarius_analis,62.1,1,0,20,18,38
Formicariidae,Formicarius_moniliger,61.9,1,0,20,18,38
Formicariidae,Grallaria_erythrotis,59.5,1,0,15,15,30
Formicariidae,Grallaricula_ferrugineipectus,17.2,1,0,16.5,13,29.5
Formicariidae,Grallaricula_flavirostris,17.7,1,0,19,15,34
Fregatidae,Fregata_andrewsi,1492.8,0,1,49.5,160.3,209.8
Fregatidae,Fregata_aquila,1527.5,0,0,44,168,212
Fregatidae,Fregata_ariel,805.2,0,0,45,147,192
Fregatidae,Fregata_magnificens,1476.3,0,1,51.9,166,217.8
Fregatidae,Fregata_minor,1337.3,0,1,55.3,162.5,217.8
Fringillidae,Bucanetes_githagineus,20.5,1,0,12.5,13,25.5
Fringillidae,Carduelis_cannabina,19.2,1,1,12.7,13.2,25.9
Fringillidae,Carduelis_carduelis,16,1,1,12.6,14.1,26.6
Fringillidae,Carduelis_chloris,26.8,1,1,13,14.3,27.2
Fringillidae,Carduelis_citrinella,12.5,1,0,13.5,16.5,30
Fringillidae,Carduelis_cucullata,10,1,0,12,15,27
Fringillidae,Carduelis_flammea,13,1,1,10.7,11.8,22.5
Fringillidae,Carduelis_flavirostris,15.4,1,1,13.5,14,27.5
Fringillidae,Carduelis_lawrencei,11.5,1,1,12.5,13.5,26
Fringillidae,Carduelis_pinus,12.9,1,1,13,14.5,27.5
Fringillidae,Carduelis_psaltria,8.9,1,1,12,13.5,25.5
Fringillidae,Carduelis_spinoides,18,1,1,13.5,13.5,27
Fringillidae,Carduelis_spinus,13.4,1,1,12.7,14,26.8
Fringillidae,Carduelis_tristis,12.8,1,1,13,13.8,26.8
Fringillidae,Carpodacus_erythrinus,24.1,1,1,12.8,13.6,26.4
Fringillidae,Carpodacus_mexicanus,21.4,1,0,13.8,15.3,29
Fringillidae,Carpodacus_purpureus,24.3,1,1,13,14,27
Fringillidae,Carpodacus_roseus,28,1,1,14.5,15,29.5
Fringillidae,Carpodacus_rubicilla,44,1,0,16,17,33
Fringillidae,Carpodacus_synoicus,20.5,1,0,13.5,15,28.5
Fringillidae,Coccothraustes_coccothraustes,56.3,1,1,14,14,28
Fringillidae,Coccothraustes_vespertinus,58.4,1,1,13,13.5,26.5
Fringillidae,Fringilla_coelebs,23.2,1,1,12.6,13.7,26.3
Fringillidae,Fringilla_montifringilla,23.1,1,1,12.9,13.8,26.6
Fringillidae,Fringilla_teydea,29.5,1,0,13.5,17.5,31
Fringillidae,Hemignathus_kauaiensis,16.8,1,0,14,18.8,32.8
Fringillidae,Hemignathus_parvus,9.5,1,0,14,18,32
Fringillidae,Hemignathus_virens,13,1,0,14,17,31
Fringillidae,Leucosticte_arctoa,30.3,1,1,13,19,32
Fringillidae,Leucosticte_atrata,26.1,1,1,13,19,32
Fringillidae,Leucosticte_australis,27.7,1,0,13,19,32
Fringillidae,Leucosticte_brandti,30,1,1,13,16,29
Fringillidae,Leucosticte_nemoricola,21.5,1,1,14,17,31
Fringillidae,Leucosticte_tephrocotis,35.2,1,1,13.8,18.8,32.5
Fringillidae,Loxia_curvirostra,38.9,1,1,13.8,21,34.7
Fringillidae,Loxia_leucoptera,29.2,1,1,13.8,22,35.8
Fringillidae,Loxia_megaplaga,29.1,1,0,13,21,34
Fringillidae,Loxia_pytyopsittacus,56.5,1,0,15,22,37
Fringillidae,Loxia_scotica,42,1,0,13,19.5,32.5
Fringillidae,Loxioides_bailleui,37.8,1,0,16.3,25.3,41.6
Fringillidae,Loxops_coccineus,10.5,1,0,15,18,33
Fringillidae,Mycerobas_carnipes,59.2,1,0,15.5,20,35.5
Fringillidae,Oreomystis_mana,14.5,1,0,15,19.5,34.5
Fringillidae,Palmeria_dolei,26,1,0,16.5,21,37.5
Fringillidae,Paroreomyza_montana,12.5,1,0,17,18,35
Fringillidae,Pinicola_enucleator,56.7,1,1,13.4,17,30.4
Fringillidae,Pseudonestor_xanthophrys,22,1,0,16,20,36
Fringillidae,Pyrrhula_aurantiaca,19.5,1,0,14,14,28
Fringillidae,Pyrrhula_murina,28.5,1,0,14,15,29
Fringillidae,Pyrrhula_pyrrhula,25,1,1,13.5,15,28.5
Fringillidae,Rhodopechys_obsoletus,22.5,1,0,13.5,13.5,27
Fringillidae,Rhodopechys_sanguineus,40,1,0,14,14,28
Fringillidae,Serinus_alario,12.5,1,0,13.5,20.5,34
Fringillidae,Serinus_albogularis,23.5,1,0,16,17,33
Fringillidae,Serinus_atrogularis,11.3,1,0,12.5,16.2,28.8
Fringillidae,Serinus_canaria,22.7,1,0,13,15,28
Fringillidae,Serinus_canicollis,15,1,0,13,16.5,29.5
Fringillidae,Serinus_citrinelloides,12.5,1,0,12.5,15,27.5
Fringillidae,Serinus_citrinipectus,11.5,1,0,13,15,28
Fringillidae,Serinus_flaviventris,15,1,0,13,16.5,29.5
Fringillidae,Serinus_gularis,18,1,0,13.5,17,30.5
Fringillidae,Serinus_leucopygius,12,1,0,13,16,29
Fringillidae,Serinus_mennelli,15,1,0,13,18,31
Fringillidae,Serinus_mozambicus,11.8,1,0,13.4,19.2,32.6
Fringillidae,Serinus_pusillus,11.6,1,0,14,16,30
Fringillidae,Serinus_scotops,15.5,1,0,14,17,31
Fringillidae,Serinus_serinus,11.6,1,1,12.7,14.6,27.3
Fringillidae,Serinus_striolatus,22,1,0,12,15.5,27.5
Fringillidae,Serinus_sulphuratus,25,1,0,13,17.5,30.5
Fringillidae,Serinus_syriacus,12,1,1,13,15,28
Fringillidae,Serinus_totta,15,1,0,16.5,30,46.5
Fringillidae,Telespiza_cantans,33.3,1,0,16,24,40
Fringillidae,Telespiza_ultima,24.5,1,0,15,24,39
Fringillidae,Uragus_sibiricus,21,1,0,11.5,13.5,25
Fringillidae,Vestiaria_coccinea,18.5,1,0,14,21,35
Furnariidae,Anumbius_annumbi,41.5,1,0,16,17.5,33.5
Furnariidae,Asthenes_baeri,17.8,1,0,14.7,14,28.8
Furnariidae,Asthenes_patagonica,16.4,1,0,15.5,15,30.5
Furnariidae,Automolus_ochrolaemus,38.9,1,0,19.8,18,37.8
Furnariidae,Cinclodes_antarcticus,63.4,1,0,16,25,41
Furnariidae,Furnarius_rufus,45.7,1,0,16,24.5,40.5
Furnariidae,Leptasthenura_platensis,10.6,1,0,14.5,15.5,30
Furnariidae,Phacellodomus_rufifrons,24.6,1,0,16.5,21.5,38
Furnariidae,Phacellodomus_striaticollis,25.6,1,0,16,12.5,28.5
Furnariidae,Pseudoseisura_gutturalis,70.5,1,0,18,21,39
Furnariidae,Pseudoseisura_lophotes,72.6,1,0,19,20.5,39.5
Furnariidae,Schoeniophylax_phryganophilus,18.7,1,0,15.5,13.5,29
Furnariidae,Sclerurus_guatemalensis,34.7,1,0,21,14.5,35.5
Furnariidae,Synallaxis_albescens,11.5,1,0,16.5,16,32.5
Furnariidae,Synallaxis_brachyura,18.2,1,0,18.2,15.8,34
Furnariidae,Synallaxis_hypospodia,17.2,1,0,18,14.5,32.5
Furnariidae,Synallaxis_infuscata,18.2,1,0,21.5,15,36.5
Furnariidae,Thripadectes_holostictus,40.3,1,0,15.5,21.5,37
Furnariidae,Xenops_minutus,10.4,1,0,16,13.5,29.5
Galbulidae,Galbula_ruficauda,26.5,1,0,21,22.5,43.5
Galbulidae,Jacamaralcyon_tridactyla,18.3,1,0,19.5,29,48.5
Gaviidae,Gavia_adamsii,5078.4,1,1,27.5,42.5,70
Gaviidae,Gavia_arctica,2458,1,1,29,61.9,90.9
Gaviidae,Gavia_immer,4678.4,1,1,26,74.4,100.4
Gaviidae,Gavia_pacifica,2458,1,1,27.5,56.9,84.4
Gaviidae,Gavia_stellata,1544.5,1,1,26.9,43.8,70.7
Glareolidae,Cursorius_cursor,138,1,1,18.5,30,48.5
Glareolidae,Glareola_nuchalis,62.7,1,0,20,25,45
Glareolidae,Glareola_pratincola,82.6,1,1,18,27.5,45.5
Glareolidae,Pluvianus_aegyptius,82,1,0,29.5,32.5,62
Glareolidae,Rhinoptilus_africanus,87.4,1,0,26.3,38.5,64.8
Glareolidae,Stiltia_isabella,65.5,1,1,29.5,24.5,54
Gruidae,Balearica_pavonina,3590,1,0,29.5,71.5,101
Gruidae,Balearica_regulorum,3693.2,1,0,29.5,68.8,98.2
Gruidae,Grus_americana,6338,1,1,32.1,100,132.1
Gruidae,Grus_antigone,6533.1,1,0,32.6,110.4,143
Gruidae,Grus_canadensis,4233.1,1,1,29.6,70.8,100.3
Gruidae,Grus_carunculatus,8222,1,0,35.3,120,155.3
Gruidae,Grus_grus,5500,1,1,29.8,67.6,97.4
Gruidae,Grus_japonensis,8643,1,1,31.6,95,126.6
Gruidae,Grus_leucogeranus,5819.1,1,1,29,74.3,103.3
Gruidae,Grus_monacha,3716.2,1,1,28.5,75,103.5
Gruidae,Grus_nigricollis,6000,1,1,46.5,90.3,136.8
Gruidae,Grus_paradisea,4441.2,1,0,31.5,97.5,129
Gruidae,Grus_rubicunda,6236.7,1,0,29.6,99,128.6
Gruidae,Grus_vipio,4847.2,1,1,30.5,72.5,103
Gruidae,Grus_virgo,2408.5,1,1,28,60,88
Haematopodidae,Haematopus_bachmani,555,1,1,27.2,35,62.2
Haematopodidae,Haematopus_chathamensis,570.3,1,0,25.3,38.8,64
Haematopodidae,Haematopus_longirostris,590.1,1,0,26.8,39.5,66.3
Haematopodidae,Haematopus_moquini,588.4,1,0,27.1,33.7,60.8
Haematopodidae,Haematopus_ostralegus,526,1,1,25.5,30,55.5
Haematopodidae,Haematopus_palliatus,580.7,1,1,26.6,32.5,59.1
Haematopodidae,Haematopus_unicolor,611.8,1,0,26.8,37.8,64.6
Hemiprocnidae,Hemiprocne_comata,20.7,1,0,21,28,49
Hemiprocnidae,Hemiprocne_longipennis,42.8,1,0,25,25,50
Hemiprocnidae,Hemiprocne_mystacea,69.6,1,0,30,30,60
Hirundinidae,Delichon_urbicum,15.6,1,1,14.5,24.2,38.8
Hirundinidae,Hirundo_abyssinica,14.6,1,1,17.5,22.5,40
Hirundinidae,Hirundo_aethiopica,13.6,1,0,14,25,39
Hirundinidae,Hirundo_albigularis,22.3,1,1,15.5,20.5,36
Hirundinidae,Hirundo_angolensis,17.6,1,0,17.5,23,40.5
Hirundinidae,Hirundo_ariel,10.9,1,0,13.5,22.5,36
Hirundinidae,Hirundo_atrocaerulea,13.9,1,1,15.5,23,38.5
Hirundinidae,Hirundo_cucullata,26.8,1,1,18,26.5,44.5
Hirundinidae,Hirundo_daurica,22.2,1,1,14.1,24.2,38.4
Hirundinidae,Hirundo_dimidiata,12,1,0,16.5,21.5,38
Hirundinidae,Hirundo_fuliginosa,17.6,1,0,19.8,26.3,46.1
Hirundinidae,Hirundo_fuligula,20.9,1,0,15.5,27.5,43
Hirundinidae,Hirundo_neoxena,14.9,1,1,16,20.3,36.3
Hirundinidae,Hirundo_nigrita,18.5,1,0,15,17.5,32.5
Hirundinidae,Hirundo_rupestris,20.4,1,1,14.7,25.5,40.3
Hirundinidae,Hirundo_rustica,18.5,1,1,15.1,20.7,35.8
Hirundinidae,Hirundo_semirufa,30.2,1,1,16,24,40
Hirundinidae,Hirundo_smithii,12.5,1,1,14.5,17.5,32
Hirundinidae,Hirundo_spilodera,20.6,1,1,14.6,24.5,39.1
Hirundinidae,Hirundo_tahitica,17.5,1,0,16,20,36
Hirundinidae,Petrochelidon_fulva,19,1,1,15.5,21,36.5
Hirundinidae,Petrochelidon_pyrrhonota,22,1,1,13.8,23.8,37.6
Hirundinidae,Progne_chalybea,42.3,1,1,16,24.2,40.3
Hirundinidae,Progne_subis,52.6,1,1,16,28.3,44.2
Hirundinidae,Progne_tapera,32,1,1,14.5,28,42.5
Hirundinidae,Psalidoprocne_pristoptera,10.8,1,0,19,25.5,44.5
Hirundinidae,Pygochelidon_cyanoleuca,10.1,1,1,15,26.5,41.5
Hirundinidae,Riparia_paludicola,12.6,1,0,12,22.5,34.5
Hirundinidae,Riparia_riparia,13.2,1,1,14.7,20.2,34.8
Hirundinidae,Stelgidopteryx_ruficollis,16.1,1,1,15.6,19.5,35.1
Hirundinidae,Stelgidopteryx_serripennis,15.7,1,1,15.6,19.3,34.9
Hirundinidae,Tachycineta_albilinea,16.7,1,0,17,25,42
Hirundinidae,Tachycineta_bicolor,21,1,1,14.5,20,34.5
Hirundinidae,Tachycineta_cyaneoviridis,17.6,1,0,16,23.5,39.5
Hirundinidae,Tachycineta_leucorrhoa,15.4,1,1,15.5,23,38.5
Hirundinidae,Tachycineta_thalassina,14.1,1,1,14.1,23.8,37.9
Hydrobatidae,Fregetta_grallaria,50,1,1,41,68,109
Hydrobatidae,Fregetta_tropica,52.5,1,1,40.5,68,108.5
Hydrobatidae,Garrodia_nereis,36.1,1,0,43.7,50,93.8
Hydrobatidae,Hydrobates_pelagicus,25.3,1,0,39.2,66.4,105.6
Hydrobatidae,Nesofregetta_fuliginosa,68.2,1,1,50,60,110
Hydrobatidae,Oceanites_oceanicus,32.2,1,1,40.5,55.5,96
Hydrobatidae,Oceanodroma_castro,44.9,1,0,41.6,67.7,109.4
Hydrobatidae,Oceanodroma_furcata,58.4,1,0,49.9,60.5,110.4
Hydrobatidae,Oceanodroma_homochroa,37.4,1,0,44.7,84.5,129.3
Hydrobatidae,Oceanodroma_leucorhoa,38.5,1,0,41.9,65.4,107.3
Hydrobatidae,Oceanodroma_markhami,53.1,1,1,47,78,125
Hydrobatidae,Oceanodroma_melania,61.5,1,1,46.5,80.5,127
Hydrobatidae,Oceanodroma_monteiroi,46.1,1,0,28,56,84
Hydrobatidae,Oceanodroma_tethys,23.1,1,0,41.5,76,117.5
Hydrobatidae,Oceanodroma_tristrami,86.5,1,1,44.7,86.7,131.5
Hydrobatidae,Pelagodroma_marina,47.2,1,0,52.8,61.6,114.4
Icteridae,Agelaioides_badius,44.1,1,0,13,13.5,26.5
Icteridae,Agelaius_assimilis,50.8,1,0,12,16.1,28.1
Icteridae,Agelaius_phoeniceus,52.4,1,1,12,14.1,26.1
Icteridae,Agelaius_tricolor,57.2,1,0,11,11.5,22.5
Icteridae,Agelaius_xanthomus,38.4,1,0,12.5,14.5,27
Icteridae,Agelasticus_cyanopus,39,1,0,12,11,23
Icteridae,Agelasticus_thilius,31,1,0,12.5,11,23.5
Icteridae,Amblycercus_holosericeus,67.5,1,0,13.5,13,26.5
Icteridae,Amblyramphus_holosericeus,80.5,1,0,13.5,13,26.5
Icteridae,Cacicus_cela,90,1,0,16,26,42
Icteridae,Cacicus_chrysopterus,38.5,1,0,14.5,18.5,33
Icteridae,Cacicus_haemorrhous,79,1,0,17.5,25.5,43
Icteridae,Cacicus_solitarius,85,1,0,17,18.5,35.5
Icteridae,Chrysomus_icterocephalus,31.5,1,0,12,11.5,23.5
Icteridae,Chrysomus_ruficapillus,34.4,1,0,13,13,26
Icteridae,Dolichonyx_oryzivorus,33,1,1,12.7,11.3,24
Icteridae,Euphagus_carolinus,60,1,1,14,13.5,27.5
Icteridae,Euphagus_cyanocephalus,62.6,1,1,12.9,13.4,26.3
Icteridae,Gnorimopsar_chopi,66.2,1,0,14.5,17,31.5
Icteridae,Hypopyrrhus_pyrohypogaster,101,1,0,14,16,30
Icteridae,Icterus_abeillei,33.4,1,1,13,13,26
Icteridae,Icterus_bonana,29,1,0,14,15,29
Icteridae,Icterus_bullockii,36.6,1,1,12,13.5,25.5
Icteridae,Icterus_cucullatus,24.3,1,1,13,14,27
Icteridae,Icterus_galbula,33.4,1,1,12.5,12.7,25.3
Icteridae,Icterus_mesomelas,40,1,0,14,12.5,26.5
Icteridae,Icterus_oberi,35,1,0,13.5,15,28.5
Icteridae,Icterus_parisorum,36.4,1,1,13.5,13,26.4
Icteridae,Icterus_pustulatus,43,1,0,13,14,27
Icteridae,Icterus_spurius,19.8,1,1,13,13.3,26.3
Icteridae,Molothrus_aeneus,62.8,1,1,12,11.2,23.2
Icteridae,Molothrus_ater,41.4,1,1,11.3,10,21.3
Icteridae,Psarocolius_angustifrons,220.5,1,0,19.5,31,50.5
Icteridae,Psarocolius_decumanus,213.9,1,0,18,31.5,49.5
Icteridae,Psarocolius_montezuma,297.5,1,0,17.5,35,52.5
Icteridae,Psarocolius_wagleri,163.5,1,0,17,35,52
Icteridae,Pseudoleistes_guirahuro,86.5,1,0,14,12,26
Icteridae,Pseudoleistes_virescens,79.9,1,0,14,11.5,25.5
Icteridae,Quiscalus_lugubris,63,1,0,12,14,26
Icteridae,Quiscalus_major,158.6,1,0,13.1,17.5,30.6
Icteridae,Quiscalus_mexicanus,164.6,1,0,13.5,16.7,30.3
Icteridae,Quiscalus_quiscula,108.1,1,1,13.8,14.3,28
Icteridae,Sturnella_bellicosa,69.5,1,0,14,12,26
Icteridae,Sturnella_magna,91.8,1,1,13.6,11,24.7
Icteridae,Sturnella_neglecta,98.9,1,1,13.8,11,24.8
Icteridae,Xanthocephalus_xanthocephalus,67.6,1,1,12.5,13.7,26.2
Icteridae,Xanthopsar_flavus,40.5,1,0,12.5,12,24.5
Indicatoridae,Indicator_minor,28.5,1,0,13,38,51
Indicatoridae,Indicator_variegatus,48.5,1,0,18,28,46
Indicatoridae,Prodotiscus_zambesiae,10.3,1,0,13,21,34
Irenidae,Irena_puella,63.5,1,0,14,14.5,28.5
Jacanidae,Actophilornis_africanus,194.8,1,0,23.2,41.5,64.8
Jacanidae,Hydrophasianus_chirurgus,169.3,1,1,26,60,86
Jacanidae,Irediparra_gallinacea,103.4,1,0,28,57.5,85.5
Jacanidae,Jacana_jacana,113.5,1,1,28,35,63
Jacanidae,Jacana_spinosa,105.1,1,0,28,46.1,74.1
Jacanidae,Microparra_capensis,41.3,1,0,22,32,54
Laniidae,Corvinella_corvina,65.7,1,0,16.5,19,35.5
Laniidae,Eurocephalus_anguitimens,69,1,0,20,19,39
Laniidae,Lanius_bucephalus,40.7,1,1,15,14,29
Laniidae,Lanius_cabanisi,74.2,1,0,13.5,17,30.5
Laniidae,Lanius_collaris,35.9,1,0,14.5,19.5,34
Laniidae,Lanius_collurio,28.6,1,1,14,14,28
Laniidae,Lanius_cristatus,32.1,1,1,13,14.5,27.5
Laniidae,Lanius_excubitor,63.7,1,1,15.5,18.5,34
Laniidae,Lanius_excubitoroides,53.7,1,0,14,20,34
Laniidae,Lanius_isabellinus,27.4,1,1,14.3,14,28.3
Laniidae,Lanius_ludovicianus,49.4,1,1,15.5,18.4,33.9
Laniidae,Lanius_meridionalis,62.4,1,0,15.3,18.8,34.1
Laniidae,Lanius_minor,46.7,1,1,15.5,15.8,31.2
Laniidae,Lanius_nubicus,21.3,1,1,15,19,34
Laniidae,Lanius_schach,51.1,1,1,14.5,15.5,30
Laniidae,Lanius_senator,36,1,1,15.5,18,33.5
Laniidae,Lanius_sphenocercus,92.5,1,1,16.5,20,36.5
Laniidae,Lanius_tigrinus,30.2,1,1,15.5,14,29.5
Laniidae,Lanius_vittatus,20.8,1,1,14.5,14.5,29
Laniidae,Urolestes_melanoleucus,82.2,1,0,18,21.5,39.5
Laridae,Anous_minutus,111.9,1,1,34,49.5,83.5
Laridae,Anous_stolidus,178.9,1,1,35.3,40.8,76
Laridae,Anous_tenuirostris,108.3,1,1,35,42,77
Laridae,Chlidonias_hybrida,85.8,1,1,19.3,23,42.2
Laridae,Chlidonias_leucopterus,54.2,1,1,20,23.5,43.5
Laridae,Chlidonias_niger,64.2,1,1,21.3,23.2,44.6
Laridae,Creagrus_furcatus,687,1,1,33.4,60.8,94.1
Laridae,Gygis_alba,113.3,1,1,34.5,52.9,87.4
Laridae,Larus_argentatus,1087.6,1,1,27.6,44,71.6
Laridae,Larus_armenicus,869,1,1,29,37.5,66.5
Laridae,Larus_atricilla,307.7,1,1,25,36.7,61.7
Laridae,Larus_audouinii,540.1,1,1,28.5,37.8,66.3
Laridae,Larus_bulleri,230.3,1,0,22,26,48
Laridae,Larus_cachinnans,1100.7,1,1,26.8,43.4,70.1
Laridae,Larus_californicus,676.8,1,1,25.1,46,71.1
Laridae,Larus_canus,414.1,1,1,25.6,32.3,57.8
Laridae,Larus_crassirostris,559.9,1,1,24.8,33.7,58.5
Laridae,Larus_delawarensis,495,1,1,26.5,37,63.5
Laridae,Larus_dominicanus,970.7,1,1,27.5,49.5,77
Laridae,Larus_fuliginosus,380,1,0,33,60,93
Laridae,Larus_fuscus,886.3,1,1,25.8,37.5,63.3
Laridae,Larus_genei,281,1,1,25,33.5,58.5
Laridae,Larus_glaucescens,1033.3,1,1,27.1,42.9,70
Laridae,Larus_hartlaubii,292,1,0,25,40,65
Laridae,Larus_heermanni,500,1,0,28,45,73
Laridae,Larus_hyperboreus,1567.3,1,1,27.6,44.9,72.5
Laridae,Larus_livens,1165.6,1,0,27.4,49.3,76.6
Laridae,Larus_marinus,1654.1,1,1,27.4,53,80.4
Laridae,Larus_melanocephalus,256,1,1,24.2,37.5,61.7
Laridae,Larus_michahellis,1100.7,1,1,27.5,39.4,66.9
Laridae,Larus_minutus,118.3,1,1,23,22.5,45.5
Laridae,Larus_modestus,336.7,1,1,30,40,70
Laridae,Larus_novaehollandiae,282.2,1,1,24,35,59
Laridae,Larus_occidentalis,927.1,1,1,28.9,46,74.9
Laridae,Larus_pipixcan,280,1,1,24.2,35,59.2
Laridae,Larus_ridibundus,277.8,1,1,23.6,35,58.6
Laridae,Larus_schistisagus,1348,1,1,29,45,74
Laridae,Larus_scopulinus,298.9,1,1,24,31.7,55.8
Laridae,Larus_thayeri,977.6,1,1,26,40,66
Laridae,Pagophila_eburnea,550,1,0,25,32.5,57.5
Laridae,Procelsterna_cerulea,53,1,0,32,37,69
Laridae,Rhodostethia_rosea,187,1,1,20.7,21,41.7
Laridae,Rissa_brevirostris,380.5,1,1,29.5,37.2,66.7
Laridae,Rissa_tridactyla,411.9,1,1,27.2,42.7,69.9
Laridae,Rynchops_flavirostris,164,1,0,21.4,38.5,59.9
Laridae,Rynchops_niger,298.6,1,0,23.2,32,55.3
Laridae,Sterna_albifrons,57.1,1,1,21.9,22.1,44
Laridae,Sterna_aleutica,120,1,1,22.8,27,49.7
Laridae,Sterna_anaethetus,126.4,1,1,29,58.3,87.3
Laridae,Sterna_antillarum,46.4,1,1,21.3,21,42.2
Laridae,Sterna_balaenarum,59.7,1,1,20,20,40
Laridae,Sterna_bengalensis,211,1,1,23.5,33,56.5
Laridae,Sterna_bergii,331.2,1,0,26.1,39,65.1
Laridae,Sterna_bernsteini,283,1,1,25,33,58
Laridae,Sterna_caspia,654.8,1,1,25.3,38.5,63.7
Laridae,Sterna_dougallii,112,1,1,23.5,26.8,50.3
Laridae,Sterna_elegans,259.2,1,1,25.5,32.5,58
Laridae,Sterna_forsteri,149.5,1,1,23.9,31.5,55.4
Laridae,Sterna_fuscata,184.4,1,1,28.8,58.7,87.4
Laridae,Sterna_hirundinacea,187.5,1,1,22,27,49
Laridae,Sterna_hirundo,126.6,1,1,22.1,26.1,48.2
Laridae,Sterna_lunata,142.4,1,1,30.8,47.5,78.3
Laridae,Sterna_maxima,416.9,1,1,28.6,31.4,60
Laridae,Sterna_nereis,72.2,1,1,22.5,22.5,45
Laridae,Sterna_nilotica,219.4,1,1,22.4,30.3,52.6
Laridae,Sterna_paradisaea,110,1,1,21.8,22.5,44.3
Laridae,Sterna_sandvicensis,205.3,1,1,24,31.7,55.8
Laridae,Sterna_saundersi,42.4,1,1,21.3,22.3,43.5
Laridae,Sterna_sumatrana,106,1,1,22,28,50
Laridae,Sterna_virgata,126,1,1,24,35,59
Laridae,Sterna_vittata,139.5,1,1,24.1,29.8,53.9
Laridae,Xema_sabini,196.5,1,1,23.8,23.1,46.9
Leptosomidae,Leptosomus_discolor,257.9,1,0,20,30,50
Malaconotidae,Dryoscopus_cubla,26.2,1,0,13,18,31
Malaconotidae,Laniarius_aethiopicus,48.5,1,0,15,15,30
Malaconotidae,Laniarius_atrococcineus,48.5,1,0,16.5,19,35.5
Malaconotidae,Laniarius_bicolor,52.6,1,0,21,13,34
Malaconotidae,Laniarius_ferrugineus,47.1,1,0,16.5,16.5,33
Malaconotidae,Laniarius_funebris,40.4,1,0,17,14.5,31.5
Malaconotidae,Laniarius_luehderi,42.7,1,0,15,15,30
