collection,genus_species,catnum,sex,order,family,skull,coracoid,keel,humerus,ulna,carpomet,femur,tibiotar,tarsomet
Smith,Scopus_umbretta,623232,F,Pelecaniformes,Scopidae,123.670735,40.154986,50.216258,88.326402,110.92554,47.575451,49.373415,105.736477,70.077838
Smith,Scytalopus_unicolor,428750,F,Passeriformes,Rhinocryptidae,,13.644608,,14.92478,14.516183,8.438221,17.174425,30.294992,21.99296
Smith,Scytalopus_unicolor,428900,M,Passeriformes,Rhinocryptidae,33.037862,14.657727,,16.668428,16.041036,9.222177,19.223509,,25.438103
Smith,Scytalopus_unicolor,559977,M,Passeriformes,Rhinocryptidae,30.294215,14.478421,11.187234,16.049039,16.538681,,19.088308,33.826655,23.652943
Smith,Scytalopus_unicolor,614863,F,Passeriformes,Rhinocryptidae,30.465336,14.284121,,15.78761,14.906429,,17.97225,32.581255,22.392187
Smith,Semnornis_ramphastinus,346844,F,Piciformes,Semnornithidae,46.36958,25.78754,22.810991,28.325154,33.976663,12.12756,26.89272,49.30205,31.562205
Smith,Semnornis_ramphastinus,346859,F,Piciformes,Semnornithidae,47.53814,25.854056,20.879468,27.375119,33.559195,12.395117,27.643591,49.042645,29.636636
Smith,Semnornis_ramphastinus,346963,F,Piciformes,Semnornithidae,46.107705,,23.321961,28.133207,35.286345,13.640046,27.598487,48.893307,26.754794
Smith,Semnornis_ramphastinus,430760,F,Piciformes,Semnornithidae,,25.719406,,27.667229,33.888216,13.754882,27.055292,46.941828,29.61501
Smith,Semnornis_ramphastinus,430761,M,Piciformes,Semnornithidae,,27.013492,,29.440711,37.150053,14.50553,30.000536,49.547577,31.1654
Smith,Sericornis_papuensis,489194,,Passeriformes,Acanthizidae,26.817718,12.062408,,12.602871,14.694781,7.761198,11.97165,25.657748,20.642712
Smith,Sericornis_papuensis,489195,,Passeriformes,Acanthizidae,27.511909,,,12.662992,14.71354,6.927998,16.531636,24.935345,19.103634
Smith,Setophaga_ruticilla,225991,F,Passeriformes,Parulidae,24.474036,,11.938151,12.425113,16.438882,8.748852,10.85984,20.54139,16.910884
Smith,Setophaga_ruticilla,318921,F,Passeriformes,Parulidae,26.143538,11.819126,,12.279663,15.397735,8.137892,11.89218,22.744154,16.581272
Smith,Setophaga_ruticilla,319170,F,Passeriformes,Parulidae,24.709894,11.760889,10.548233,12.585905,15.965583,8.194967,12.003402,22.84762,16.822834
Smith,Setophaga_ruticilla,427923,M,Passeriformes,Parulidae,25.39808,,,12.914016,16.132567,8.5494,12.805093,22.155439,16.622513
Smith,Setophaga_ruticilla,432511,F,Passeriformes,Parulidae,24.925677,,11.024717,12.236102,16.140192,9.137738,11.948601,22.631569,15.529486
Smith,Setophaga_ruticilla,491179,F,Passeriformes,Parulidae,25.403143,11.879469,12.4279,12.055948,15.55783,8.645207,11.868493,22.046952,16.370006
Smith,Setophaga_ruticilla,502456,M,Passeriformes,Parulidae,27.537339,,12.607404,13.292595,16.896111,9.218864,12.953925,23.248662,17.722858
Smith,Setophaga_ruticilla,555887,M,Passeriformes,Parulidae,24.671085,12.609146,11.363467,12.623923,16.494206,9.072222,12.701073,22.707764,16.69374
Smith,Setophaga_ruticilla,560429,M,Passeriformes,Parulidae,26.228833,12.383482,12.194958,13.088594,16.876908,9.081655,12.514567,23.11764,16.492739
Smith,Setophaga_ruticilla,621652,M,Passeriformes,Parulidae,25.518204,,13.790237,13.437244,,,11.840307,23.309302,17.561907
UM,Sialia_currucoides,75438,F,Passeriformes,Turdidae,33.034649,18.127695,19.192152,20.046343,27.640304,16.661068,17.499237,31.910723,21.330822
UM,Sialia_currucoides,198331,M,Passeriformes,Turdidae,36.59704,19.003693,21.698645,20.628635,27.561369,15.822045,17.853575,33.175841,22.630396
UM,Sialia_mexicana,74086,,Passeriformes,Turdidae,34.574548,,19.668355,19.299409,26.292569,15.214025,16.846358,29.119508,19.685318
UM,Sialia_mexicana,118056,M,Passeriformes,Turdidae,35.233342,,19.630835,20.367029,27.326061,15.804008,16.982307,29.860788,
UM,Sialia_sialis,232701,M,Passeriformes,Turdidae,34.471322,19.489715,22.024751,20.480504,27.750176,15.541193,17.863393,30.128033,19.369195
UM,Sialia_sialis,232213,F,Passeriformes,Turdidae,35.511442,19.085708,22.321075,20.796682,28.687217,16.387204,18.05466,31.085604,19.902433
UM,Sialia_sialis,152376,M,Passeriformes,Turdidae,34.868448,18.998216,22.088171,20.834267,28.099545,15.336837,17.189561,30.6095,16.854645
UM,Sialia_sialis,107108,F,Passeriformes,Turdidae,,18.897097,20.979764,20.663008,26.106827,15.060614,18.125706,29.897713,19.516646
UM,Sialia_sialis,85320,F,Passeriformes,Turdidae,36.061497,18.48054,20.319289,20.619369,26.928989,15.076414,18.006681,30.173003,19.766375
UM,Sialia_sialis,74622,F,Passeriformes,Turdidae,36.125846,18.450239,20.606237,19.150529,26.487567,15.086984,17.533965,30.184192,20.408679
UM,Sialia_sialis,107107,M,Passeriformes,Turdidae,34.935365,19.801001,21.343216,20.212698,27.989621,15.823856,17.789707,30.523304,19.952687
UM,Sialia_sialis,207652,F,Passeriformes,Turdidae,35.527569,18.897296,19.953477,20.719051,27.388522,15.661002,18.360515,31.092224,19.973268
UM,Sialia_sialis,240696,M,Passeriformes,Turdidae,38.04485,19.196722,21.917929,20.450561,28.692518,16.338811,18.100404,31.61832,20.120153
UM,Sialia_sialis,233124,M,Passeriformes,Turdidae,36.386124,19.364424,21.992108,20.747122,29.18886,16.212247,16.199937,30.940993,20.32075
UM,Sialia_sialis,207651,M,Passeriformes,Turdidae,35.649165,17.540436,19.192498,20.367065,27.530181,15.754048,17.403488,30.135069,19.433063
UM,Sialia_sialis,232680,F,Passeriformes,Turdidae,35.816493,18.465469,19.318146,19.855351,26.661828,15.448722,17.901103,30.300735,20.896517
UM,Sialia_sialis,231570,M,Passeriformes,Turdidae,35.240854,18.833995,19.822388,20.640297,28.271448,15.753274,17.92614,31.280418,20.269379
UM,Sialia_sialis,241844,F,Passeriformes,Turdidae,36.507783,,22.148887,20.415548,25.200397,14.774959,18.149319,31.093866,19.742178
UM,Sialia_sialis,242029,M,Passeriformes,Turdidae,37.454171,,22.039709,20.708553,28.173436,16.162752,18.049545,31.081014,21.444824
UM,Sialia_sialis,241837,M,Passeriformes,Turdidae,37.632643,,22.210491,20.32826,27.261761,14.652248,18.678024,31.461354,20.188639
Smith,Sitta_pusilla,499704,M,Passeriformes,Sittidae,26.621213,,14.282217,14.328612,17.120239,9.874616,11.913176,20.316738,
Smith,Sitta_pusilla,556866,M,Passeriformes,Sittidae,27.836555,14.532101,16.085702,14.895243,18.890172,10.463087,12.134881,21.262685,15.492308
Smith,Sitta_pusilla,611124,M,Passeriformes,Sittidae,26.840153,13.691603,14.667418,13.491929,17.566684,10.11765,11.547394,20.283535,15.135
Smith,Sitta_pusilla,611125,F,Passeriformes,Sittidae,26.242956,13.149129,13.867113,13.675508,17.298574,10.024138,11.923849,20.292778,
Smith,Sitta_pusilla,622562,F,Passeriformes,Sittidae,26.795649,13.253735,13.263045,13.966584,17.555714,10.160483,11.898153,20.011934,15.383409
Smith,Sitta_pusilla,636191,F,Passeriformes,Sittidae,26.726405,13.390582,14.45525,14.236737,17.348818,10.362474,12.120412,20.676881,14.502939
Smith,Sitta_pusilla,636192,F,Passeriformes,Sittidae,27.348533,12.775276,13.429795,14.057967,17.288251,10.709891,11.888808,20.614012,15.234652
Smith,Sitta_pusilla,638652,F,Passeriformes,Sittidae,27.730219,13.61459,13.974333,15.125161,18.52169,10.897884,12.500321,21.719867,15.479308
Smith,Smithornis_capensis,636350,F,Passeriformes,Calyptomenidae,34.533363,15.780872,13.745285,17.808279,22.479438,11.09848,15.920172,23.413842,16.008847
Smith,Smithornis_capensis,636353,M,Passeriformes,Calyptomenidae,34.008984,16.129164,13.172081,17.504972,21.639307,11.400077,14.568759,21.809816,15.840203
Smith,Smithornis_capensis,636356,M,Passeriformes,Calyptomenidae,35.325725,16.484253,14.196574,18.326439,22.452585,12.036622,15.688724,24.320523,16.364622
Smith,Smithornis_capensis,636659,M,Passeriformes,Calyptomenidae,36.165378,17.164743,15.513164,19.27575,23.530761,12.567752,16.263026,23.642292,15.804899
Smith,Smithornis_capensis,636743,M,Passeriformes,Calyptomenidae,38.173485,16.26845,15.428497,19.166995,23.180369,12.288002,16.793857,24.350913,16.689838
Smith,Spindalis_zena,502737,M,Passeriformes,Spindalidae,33.781956,21.440085,23.778332,23.521166,29.284203,15.491524,21.451461,33.415203,22.24909
Smith,Spindalis_zena,502892,M,Passeriformes,Spindalidae,34.599294,21.279123,20.242455,22.44552,27.522473,14.902096,21.133258,33.584244,20.993308
Smith,Spindalis_zena,558998,F,Passeriformes,Spindalidae,33.786583,20.337558,20.513475,22.21588,28.270074,16.065023,21.230195,34.020326,21.703829
Smith,Spindalis_zena,558999,M,Passeriformes,Spindalidae,36.53511,21.434264,21.098401,23.790334,29.315738,15.420629,21.627204,35.715545,22.674648
Smith,Spindalis_zena,559257,M,Passeriformes,Spindalidae,36.758541,21.975515,17.859117,24.361957,30.235583,16.787833,22.67624,35.166601,22.45477
Smith,Spindalis_zena,559258,F,Passeriformes,Spindalidae,35.039039,21.801723,20.538367,23.279591,28.502337,15.434591,22.040958,35.116518,23.021991
Smith,Spindalis_zena,559259,F,Passeriformes,Spindalidae,36.897648,21.717351,19.949251,23.735407,29.196257,15.097119,22.96283,,
Smith,Spindalis_zena,559261,F,Passeriformes,Spindalidae,33.965294,21.536899,23.930881,24.21853,28.720872,15.647167,22.737939,36.354585,22.418938
Smith,Spindalis_zena,559262,F,Passeriformes,Spindalidae,35.371423,20.293074,23.680141,22.273696,27.098576,14.947746,21.447415,33.637926,20.76497
Smith,Spindalis_zena,563100,M,Passeriformes,Spindalidae,36.448559,21.557777,22.723704,23.763818,29.602112,15.318479,22.578729,35.234418,22.973301
Smith,Sporophila_americana,347725,M,Passeriformes,Thraupidae,22.594036,13.898689,12.88621,13.849502,16.052895,7.774201,13.320853,22.601345,15.36358
Smith,Sporophila_americana,492422,F,Passeriformes,Thraupidae,21.97184,12.544227,11.463037,13.468733,16.275772,7.885756,13.423781,22.443494,14.784708
Smith,Sporophila_americana,492423,M,Passeriformes,Thraupidae,20.701341,12.905237,11.026949,13.228375,16.047058,8.103958,11.930112,20.602692,14.686894
Smith,Sporophila_americana,611646,M,Passeriformes,Thraupidae,22.253189,14.150919,12.401042,14.444251,17.715542,9.072258,13.08551,22.122996,15.842458
Smith,Sporophila_americana,611648,F,Passeriformes,Thraupidae,23.116355,13.775843,13.207559,14.435109,16.994109,8.316962,13.749924,22.286323,15.63871
Smith,Sporophila_americana,612475,M,Passeriformes,Thraupidae,22.476196,,12.895542,14.547248,18.151349,8.863173,13.345533,21.450047,14.790363
Smith,Sporophila_americana,612481,F,Passeriformes,Thraupidae,22.968175,10.765184,12.166559,14.377924,16.732851,8.362068,13.941221,22.71152,16.438543
Smith,Sporophila_americana,612483,F,Passeriformes,Thraupidae,20.943187,13.716683,11.676044,14.020816,16.81663,8.775434,13.388441,22.521071,15.568596
Smith,Sporophila_americana,612484,F,Passeriformes,Thraupidae,23.180174,13.352058,12.551435,13.527182,16.481218,8.887128,13.042,21.807871,15.281883
Smith,Sporophila_americana,623066,M,Passeriformes,Thraupidae,22.208037,14.825861,12.496523,15.560206,18.145565,9.313679,14.014059,22.849474,15.414778
Smith,Stachyris_whiteheadi,613719,F,Passeriformes,Zosteropidae,34.09246,15.183022,13.231602,16.08417,18.02728,7.330962,18.08873,31.269659,22.619989
Smith,Stachyris_whiteheadi,613720,M,Passeriformes,Zosteropidae,33.2595,16.640467,,16.625242,19.278434,9.950021,18.213353,33.163432,24.450977
Smith,Stachyris_whiteheadi,613721,F,Passeriformes,Zosteropidae,33.733241,15.79356,13.476673,15.85809,17.506428,9.252907,17.053003,30.436028,22.306215
Smith,Stachyris_whiteheadi,613722,F,Passeriformes,Zosteropidae,33.615944,16.330722,13.424895,15.96263,18.726973,9.596222,17.508767,31.904323,23.332978
Smith,Stachyris_whiteheadi,613723,F,Passeriformes,Zosteropidae,34.558291,15.669417,11.896031,15.515702,17.886531,9.61208,16.938749,30.359699,21.656382
Smith,Stachyris_whiteheadi,613724,M,Passeriformes,Zosteropidae,32.843572,14.925934,13.732941,16.566005,18.373406,9.898882,18.375812,33.175768,24.864234
Smith,Stachyris_whiteheadi,613725,M,Passeriformes,Zosteropidae,34.169354,15.884842,14.002935,16.039672,18.59639,9.792274,17.304817,31.394146,23.156582
Smith,Stachyris_whiteheadi,613726,M,Passeriformes,Zosteropidae,33.172074,16.428403,14.332441,16.31389,18.475649,10.027977,17.934526,32.38116,23.645422
Smith,Steatornis_caripensis,560151,M,Caprimulgiformes,Steatornithidae,,41.809255,40.649345,77.300655,115.602942,46.510185,37.960094,49.60592,18.533607
Smith,Steatornis_caripensis,560206,M,Caprimulgiformes,Steatornithidae,65.529758,41.827561,47.429555,74.654573,111.869552,47.529927,37.400733,48.309885,19.351201
UM,Stercorarius_longicaudus,134433,M,Charadriiformes,Stercorariidae,70.164499,,65.003051,82.302977,90.623332,45.749869,35.442873,65.34567,42.101575
UM,Stercorarius_longicaudus,139962,F,Charadriiformes,Stercorariidae,75.480192,,69.632651,85.080343,92.354285,47.353911,37.225392,68.306593,45.453216
Smith,Sterna_antillarum,501247,M,Charadriiformes,Laridae,51.058342,16.257295,32.82452,34.576251,39.42786,21.846894,16.927337,28.9852,15.541966
Smith,Sterna_antillarum,501248,M,Charadriiformes,Laridae,52.168937,16.471303,31.989708,33.930832,38.734048,21.353407,17.043585,28.413034,16.084396
Smith,Sterna_antillarum,554766,M,Charadriiformes,Laridae,50.108863,16.014429,30.822914,33.970045,38.477338,21.235388,16.867751,27.568598,14.783978
Smith,Sterna_antillarum,610925,M,Charadriiformes,Laridae,54.862386,15.891992,31.984778,33.890047,38.809137,21.67382,17.570985,,16.011419
Smith,Sterna_antillarum,622465,F,Charadriiformes,Laridae,47.581399,16.020172,29.254663,35.599259,39.281305,21.734225,17.819808,28.104216,14.934295
Smith,Sterna_antillarum,622466,F,Charadriiformes,Laridae,52.359516,16.15834,32.492235,36.143476,39.945784,22.278666,17.767101,29.191803,16.488718
Smith,Sterna_antillarum,622468,F,Charadriiformes,Laridae,46.919658,15.943303,30.584848,35.722221,38.562319,21.44732,16.788808,27.686311,14.849909
Smith,Sterna_antillarum,622469,F,Charadriiformes,Laridae,49.154664,16.340658,30.290434,34.277898,37.777117,20.63704,16.179605,27.069647,15.012787
Smith,Sterna_antillarum,622471,F,Charadriiformes,Laridae,48.577228,16.095624,30.409287,34.980973,39.460143,22.31757,,26.035895,15.911782
Smith,Sterna_hirundo,289875,M,Charadriiformes,Laridae,72.945099,23.465243,41.11655,57.619445,65.374383,33.301968,26.307689,43.586685,21.701943
Smith,Sterna_hirundo,290153,F,Charadriiformes,Laridae,68.398411,22.999496,42.564841,54.227343,63.720542,32.944246,25.260676,43.619846,20.357317
Smith,Sterna_hirundo,347931,M,Charadriiformes,Laridae,70.093197,22.855967,42.709381,54.813436,65.069571,33.384208,23.737656,41.88871,20.480709
Smith,Sterna_hirundo,488791,M,Charadriiformes,Laridae,71.012242,23.5643,39.114654,56.683515,67.047675,34.126949,24.52601,42.451484,20.86748
Smith,Sterna_hirundo,491726,F,Charadriiformes,Laridae,70.631907,22.145851,42.830359,54.600408,62.254721,32.527738,23.409324,40.158224,
Smith,Sterna_hirundo,553303,M,Charadriiformes,Laridae,71.579922,23.345507,40.507521,55.519387,64.389385,33.499961,25.145973,43.285381,21.903462
Smith,Sterna_hirundo,610915,M,Charadriiformes,Laridae,70.365859,23.528855,40.838595,54.414403,63.458302,33.416641,24.410158,41.527141,20.911197
Smith,Sterna_hirundo,621203,F,Charadriiformes,Laridae,72.838843,22.037553,42.440309,54.564353,63.429849,32.97327,24.723937,42.416485,20.694898
Smith,Sterna_hirundo,635938,F,Charadriiformes,Laridae,68.851087,23.237247,40.541536,57.612624,65.734876,33.208336,24.982487,42.660189,20.089223
Smith,Sterna_hirundo,635939,F,Charadriiformes,Laridae,69.985552,23.223305,44.674674,56.924244,66.141861,33.492947,25.610645,45.622836,21.024449
Smith,Sterna_maxima,489414,F,Charadriiformes,Laridae,117.182869,37.741284,67.146335,89.422877,112.445947,53.300205,39.307745,68.213206,33.258369
Smith,Sterna_maxima,501997,M,Charadriiformes,Laridae,112.641997,32.893048,77.818043,89.938247,110.863683,53.298234,40.354001,70.36257,34.888037
Smith,Sterna_maxima,555478,F,Charadriiformes,Laridae,112.485995,37.934165,72.795182,89.623613,111.234094,53.875286,40.222753,70.640691,33.790768
Smith,Sterna_maxima,555483,M,Charadriiformes,Laridae,118.874004,39.531408,73.935224,95.734072,115.963247,55.091226,41.620389,72.957468,34.725106
Smith,Sterna_maxima,555484,M,Charadriiformes,Laridae,113.330105,38.204553,71.263323,91.232662,113.624767,54.276722,40.222278,69.837733,34.722282
Smith,Sterna_maxima,555486,F,Charadriiformes,Laridae,112.858952,37.28387,69.243481,89.569744,108.719161,52.120069,40.537652,69.029303,34.935363
Smith,Sterna_maxima,555491,M,Charadriiformes,Laridae,112.057071,39.033274,67.463104,90.702523,113.546754,54.168401,43.293003,74.436608,36.577299
Smith,Sterna_maxima,622560,M,Charadriiformes,Laridae,116.481289,38.920035,78.1353,92.112279,113.812688,54.913031,41.934117,75.739291,37.371688
Smith,Sterna_maxima,635733,F,Charadriiformes,Laridae,113.147002,39.538606,76.865056,94.232415,112.712758,53.068613,39.796946,70.358343,35.360272
Smith,Sterna_maxima,635734,F,Charadriiformes,Laridae,117.402849,42.151509,76.887971,98.374828,118.851293,55.717354,42.350496,74.760982,34.198336
Smith,Sula_sula,289142,M,Suliformes,Sulidae,130.582058,56.63597,91.249018,162.700893,181.331171,70.356493,46.057802,70.165373,35.973681
Smith,Sula_sula,318837,F,Suliformes,Sulidae,131.568964,55.635607,,168.384189,186.931588,69.214761,48.858818,,37.596493
Smith,Sula_sula,491918,F,Suliformes,Sulidae,133.176562,56.293197,,166.489076,188.348902,73.614923,46.515759,65.619816,36.589672
Smith,Sula_sula,491922,M,Suliformes,Sulidae,127.132955,53.853591,,154.160864,177.000344,68.139198,45.224122,63.017412,38.170606
Smith,Sula_sula,498274,F,Suliformes,Sulidae,119.155043,50.23765,,160.73669,176.42795,65.650002,46.671345,64.986833,35.031849
Smith,Sula_sula,500232,F,Suliformes,Sulidae,140.740937,55.290938,,164.73023,185.344997,74.370098,52.034229,70.863628,38.474478
Smith,Sula_sula,622410,M,Suliformes,Sulidae,130.401272,57.860507,,163.368469,182.757636,70.700314,44.135603,67.252701,35.816792
Smith,Sula_sula,632102,M,Suliformes,Sulidae,122.991845,54.615388,95.704902,162.488623,184.355674,71.859786,47.582171,70.146789,36.537751
Smith,Sylvietta_virens,292445,F,Passeriformes,Macrosphenidae,25.775419,13.262958,8.515816,13.589248,14.200531,8.629811,12.151266,22.783281,16.371548
Smith,Sylvietta_virens,292446,F,Passeriformes,Macrosphenidae,24.780923,11.56091,9.392366,13.247496,15.339608,6.1313,12.446078,22.184819,17.164704
Smith,Sylvietta_virens,492039,F,Passeriformes,Macrosphenidae,26.139049,12.527893,9.179513,14.375549,15.326813,8.201848,12.771848,23.354161,16.991981
Smith,Sylvietta_virens,492040,M,Passeriformes,Macrosphenidae,25.08623,12.397105,10.37694,13.042544,14.863378,,12.312113,22.377929,16.426667
Smith,Sylvietta_virens,492041,M,Passeriformes,Macrosphenidae,24.89633,13.294396,9.506262,14.599156,16.943276,10.837845,13.308767,24.265618,17.659854
Smith,Sylvietta_virens,642902,M,Passeriformes,Macrosphenidae,25.661001,13.597641,11.383887,14.320262,15.997407,9.004236,13.287938,22.792133,17.910822
Smith,Synallaxis_spixi,490041,F,Passeriformes,Furnariidae,27.534006,13.930221,10.928735,14.983628,15.400004,8.816355,15.663745,26.65792,18.972878
Smith,Synallaxis_spixi,558798,M,Passeriformes,Furnariidae,28.898229,13.7669,10.719847,14.96612,14.625853,8.343153,15.192298,25.582691,18.899379
