"","Binomial.1.2","log_mass_kg","diet"
"3065","solenodon_paradoxus",-0.105360515657826,1
"3066","solisorex_pearsoni",-2.70905070143579,2
"3067","solomys_salebrosus",-0.923818998294947,0
"3068","sooretamys_angouya",-2.29958958401425,1
"3069","sorex_alpinus",-4.85363154528659,2
"3070","sorex_antinorii",-4.46540824361293,2
"3071","sorex_araneus",-4.60517018598809,2
"3072","sorex_arcticus",-4.80362112471193,2
"3073","sorex_arizonae",-6.03228654162824,2
"3074","sorex_asper",-4.84089251950916,2
"3075","sorex_bairdi",-4.79149976417958,2
"3076","sorex_bedfordiae",-5.02068562994976,2
"3077","sorex_caecutiens",-5.22135632541191,2
"3078","sorex_camtschatica",-5.38169897548709,2
"3079","sorex_cinereus",-5.36019277026612,2
"3080","sorex_coronatus",-4.64599218050835,2
"3081","sorex_cylindricauda",-5.09946650780287,2
"3082","sorex_daphaenodon",-4.99083266680008,2
"3083","sorex_excelsus",-4.89285225843987,2
"3084","sorex_fumeus",-4.8665349501225,2
"3085","sorex_gracillimus",-5.40367788220586,2
"3086","sorex_granarius",-5.06720564558465,2
"3087","sorex_haydeni",-5.65499231048677,2
"3088","sorex_hosonoi",-5.7138328105097,2
"3089","sorex_hoyi",-5.9522438339547,2
"3090","sorex_isodon",-4.66704558970618,2
"3091","sorex_jacksoni",-5.65499231048677,2
"3092","sorex_longirostris",-5.62682143352007,2
"3093","sorex_lyelli",-5.29831736654804,2
"3094","sorex_maritimensis",-4.91988093082779,2
"3095","sorex_milleri",-4.96184512992682,2
"3096","sorex_minutissimus",-5.99146454710798,2
"3097","sorex_minutus",-5.40367788220586,2
"3098","sorex_mirabilis",-4.38202663467388,2
"3099","sorex_monticolus",-5.24004845842406,2
"3100","sorex_ornatus",-5.29831736654804,2
"3101","sorex_pacificus",-5.00564775258522,2
"3102","sorex_palustris",-4.30506559353775,2
"3103","sorex_portenkoi",-5.59942245933196,2
"3104","sorex_preblei",-5.77635316749104,2
"3105","sorex_raddei",-4.60517018598809,2
"3106","sorex_roboratus",-4.69948086545933,2
"3107","sorex_rohweri",-5.27851473925186,2
"3108","sorex_samniticus",-4.79149976417958,2
"3109","sorex_satunini",-4.89285225843987,2
"3110","sorex_saussurei",-5.36019277026612,2
"3111","sorex_shinto",-5.13280292807046,2
"3112","sorex_tenellus",-5.5727542122498,2
"3113","sorex_trowbridgii",-5.5727542122498,2
"3114","sorex_tundrensis",-4.8665349501225,2
"3115","sorex_ugyunak",-5.62682143352007,2
"3116","sorex_unguiculatus",-4.61522052184159,2
"3117","sorex_vagrans",-5.13280292807046,2
"3118","sorex_volnuchini",-5.20300718674371,2
"3119","sorex_yukonicus",-6.4377516497364,2
"3120","soriculus_nigrescens",-4.26869794936688,2
"3121","sotalia_fluviatilis",4.00733318523247,2
"3122","sotalia_guianensis",4.38202663467388,2
"3123","sousa_chinensis",5.63478960316925,2
"3124","spalacopus_cyanus",-2.05963891438366,0
"3125","spalax_arenarius",-0.653926467406664,0
"3126","spalax_microphthalmus",-0.755022584278033,0
"3127","spalax_zemni",-1.24653241874473,0
"3128","speothos_venaticus",1.79175946922805,2
"3129","spermophilopsis_leptodactylus",-0.510825623765991,1
"3130","spermophilus_alashanicus",-1.57021719928082,1
"3131","spermophilus_citellus",-1.23787435600162,1
"3132","spermophilus_erythrogenys",-1.03563748950672,1
"3133","spermophilus_fulvus",-0.517514611916787,1
"3134","spermophilus_major",-0.24079848655293,1
"3135","spermophilus_musicus",-1.14916901228526,1
"3136","spermophilus_pallidicauda",-0.822117561856905,1
"3137","spermophilus_pygmaeus",-1.99510039324608,1
"3138","spermophilus_relictus",-0.510825623765991,1
"3139","spermophilus_suslicus",-1.37832619147071,1
"3140","spermophilus_taurensis",-1.60594402317984,1
"3141","spermophilus_xanthoprymnus",-1.23890937420683,1
"3142","sphaerias_blanfordi",-3.56843330103807,0
"3143","sphaeronycteris_toxophyllum",-4.1227440367438,0
"3144","spilocuscus_maculatus",1.63057298496406,0
"3145","spilocuscus_rufoniger",1.79175946922805,0
"3146","srilankamys_ohiensis",-2.0754495204103,1
"3147","steatomys_krebsii",-3.87762157871081,1
"3148","steatomys_parvus",-4.72170400224404,1
"3149","stenella_attenuata",4.05004430332552,2
"3150","stenella_clymene",4.21950770517611,2
"3151","stenella_coeruleoalba",4.9119193211571,2
"3152","stenella_frontalis",4.70048036579242,2
"3153","stenella_longirostris",3.92197333628131,2
"3154","steno_bredanensis",4.86753445045558,2
"3155","stenocephalemys_albipes",-2.76939383134326,1
"3156","stenocephalemys_albocaudata",-1.93794197940614,1
"3157","stenocephalemys_griseicauda",-2.4569024533784,1
"3158","stenoderma_rufum",-3.87762157871081,0
"3159","stochomys_longicaudatus",-2.64507540194082,1
"3160","strigocuscus_celebensis",-0.693147180559945,0
"3161","strigocuscus_pelengensis",0.0980337402713654,1
"3162","sturnira_aratathomasi",-3.02413174807569,0
"3163","sturnira_bidens",-4.03985637693803,0
"3164","sturnira_bogotensis",-3.87280229227486,0
"3165","sturnira_erythromos",-4.19306053516126,0
"3166","sturnira_lilium",-3.95806694392955,0
"3167","sturnira_ludovici",-3.86323284125871,0
"3168","sturnira_luisi",-3.86323284125871,0
"3169","sturnira_magna",-3.02413174807569,0
"3170","sturnira_mordax",-3.6848874328444,0
"3171","sturnira_oporaphilum",-3.63061054598996,0
"3172","sturnira_tildae",-3.72970144863419,0
"3173","styloctenium_mindorensis",-1.55116900431012,0
"3174","styloctenium_wallacei",-1.75446368448436,0
"3175","stylodipus_andrewsi",-2.81341071676004,0
"3176","stylodipus_sungorus",-2.56524940247054,0
"3177","stylodipus_telum",-2.52572864430826,0
"3178","suncus_dayi",-4.66704558970618,2
"3179","suncus_etruscus",-6.16581793425276,2
"3180","suncus_fellowesgordoni",-5.59942245933196,2
"3181","suncus_hututsi",-5.00564775258522,2
"3182","suncus_infinitesimus",-5.80914299031403,2
"3183","suncus_lixus",-5.31852007386556,2
"3184","suncus_madagascariensis",-5.65499231048677,2
"3185","suncus_malayanus",-5.29831736654804,2
"3186","suncus_megalura",-5.36019277026612,2
"3187","suncus_montanus",-4.01738352108597,2
"3188","suncus_murinus",-2.78871810416966,2
"3189","suncus_remyi",-6.31996861408002,2
"3190","suncus_stoliczkanus",-4.66704558970618,2
"3191","suncus_varilla",-5.29831736654804,2
"3192","sundamys_muelleri",-1.28844196095239,1
"3193","sundasciurus_brookei",-2.15848474902029,1
"3194","sundasciurus_fraterculus",-2.83702058239917,1
"3195","sundasciurus_hippurus",-0.900663475988456,1
"3196","sundasciurus_hoogstraali",-1.32313178616225,1
"3197","sundasciurus_jentinki",-2.57702193869581,1
"3198","sundasciurus_juvencus",-1.3509272172826,1
"3199","sundasciurus_lowii",-2.43611648561857,1
"3200","sundasciurus_mindanensis",-1.25526609871349,1
"3201","sundasciurus_moellendorffi",-1.37832619147071,1
"3202","sundasciurus_philippinensis",-1.41058705368894,1
"3203","sundasciurus_rabori",-1.81400507817537,1
"3204","sundasciurus_samarensis",-1.49165487677772,1
"3205","sundasciurus_steerii",-1.37832619147071,1
"3206","sundasciurus_tenuis",-2.60639654737571,1
"3207","suricata_suricatta",-0.320894206657894,1
"3208","sus_barbatus",4.25561270981822,1
"3209","sus_cebifrons",3.48124008933569,1
"3210","sus_celebensis",4.00733318523247,1
"3211","sus_philippensis",3.78993446437121,1
"3212","sus_scrofa",4.61563622542488,1
"3213","sus_verrucosus",4.52720864451838,1
"3214","syconycteris_australis",-4.06867681547352,0
"3215","sylvicapra_grimmia",2.97040420910685,1
"3216","sylvilagus_aquaticus",0.758841283755308,0
"3217","sylvilagus_audubonii",-0.116983355485819,0
"3218","sylvilagus_brasiliensis",-0.0512932943875506,0
"3219","sylvilagus_floridanus",0.15939405215025,0
"3220","sylvilagus_nuttallii",-0.280905088172757,0
"3221","sylvilagus_obscurus",-0.426025022073526,0
"3222","sylvilagus_palustris",0.405465108108164,0
"3223","sylvilagus_transitionalis",-0.42052798578521,0
"3224","sylvisorex_granti",-5.52146091786225,2
"3225","sylvisorex_howelli",-5.44914025628262,2
"3226","sylvisorex_johnstoni",-5.74460446917646,2
"3227","sylvisorex_lunaris",-3.98998454689786,2
"3228","sylvisorex_ollula",-4.32753844938981,2
"3229","sylvisorex_vulcanorum",-5.65499231048677,2
"3230","symphalangus_syndactylus",2.30258509299405,1
"3231","synaptomys_borealis",-3.84904820626676,1
"3232","synaptomys_cooperi",-3.44514926919134,1
"3233","syncerus_caffer",6.36303275870204,0
"3234","syntheosciurus_brochus",-2.0189110419398,0
"3235","tachyglossus_aculeatus",1.1069110914828,2
"3236","tachyoryctes_splendens",-1.69554061148751,0
"3237","tadarida_aegyptiaca",-4.08637639257292,2
"3238","tadarida_brasiliensis",-4.38202663467388,2
"3239","tadarida_fulminans",-3.34387231504289,2
"3240","tadarida_insignis",-3.44828898919601,2
"3241","tadarida_teniotis",-3.61191841297781,2
"3242","taeromys_celebensis",-1.13010295575948,1
"3243","talpa_altaica",-2.46510402249182,2
"3244","talpa_caeca",-2.38054663446376,2
"3245","talpa_caucasica",-2.40794560865187,2
"3246","talpa_davidiana",-2.65214256916391,2
"3247","talpa_europaea",-2.56394985712845,2
"3248","talpa_levantis",-2.40794560865187,2
"3249","talpa_occidentalis",-2.92807362508018,2
"3250","talpa_romana",-2.38054663446376,2
"3251","talpa_stankovici",-2.63108915996608,2
"3252","tamandua_mexicana",1.43746264769429,2
"3253","tamandua_tetradactyla",1.70748978490735,2
"3254","tamias_striatus",-2.19014966366426,1
"3255","tamiasciurus_douglasii",-1.49165487677772,1
"3256","tamiasciurus_hudsonicus",-1.60345584075655,1
"3257","tamiops_maritimus",-2.65498348016552,1
"3258","tamiops_rodolphii",-2.88240358824699,1
"3259","tamiops_swinhoei",-2.46510402249182,1
"3260","tapecomys_primus",-2.63805782928218,1
"3261","taphozous_australis",-3.77661836842194,2
"3262","taphozous_georgianus",-3.58632286578884,2
"3263","taphozous_hilli",-3.81671282562382,2
"3264","taphozous_longimanus",-3.61562899237434,2
"3265","taphozous_mauritianus",-3.60086857679122,2
"3266","taphozous_melanopogon",-3.65351231027664,2
"3267","taphozous_nudiventris",-3.50323010722731,2
"3268","tapirus_bairdii",5.7037794746517,0
"3269","tapirus_indicus",5.69120369244934,0
"3270","tapirus_pinchaque",5.00360933642593,0
"3271","tapirus_terrestris",5.33513567701074,0
"3272","tarsipes_rostratus",-4.71053070164592,0
"3273","tarsius_bancanus",-2.36127408934273,2
"3274","tarsius_dentatus",-2.23492644452023,2
"3275","tarsius_lariang",-2.20727491318972,2
"3276","tarsius_sangirensis",-1.76433887365206,2
"3277","tarsius_syrichta",-2.17595244206068,2
"3278","tarsius_tarsier",-1.6094379124341,2
"3279","tarsius_wallacei",-2.24431618487007,1
"3280","tarsomys_apoensis",-2.59026716544583,2
"3281","tasmacetus_shepherdi",7.82404601085629,2
"3282","tatera_indica",-1.79396189278326,1
"3283","taterillus_arenarius",-3.05760767727208,1
"3284","taterillus_gracilis",-3.03655426807425,1
"3285","taterillus_pygargus",-2.81008292666736,1
"3286","taxidea_taxus",1.96116463408878,1
"3287","tayassu_pecari",3.47301248911424,0
"3288","tenrec_ecaudatus",-0.141563564321787,1
"3289","tetracerus_quadricornis",2.94443897916644,0
"3290","thallomys_loringi",-2.51454145491769,0
"3291","thallomys_nigricauda",-2.08184442629615,0
"3292","thallomys_paedulcus",-2.51949809455762,0
"3293","thalpomys_cerradensis",-3.72970144863419,1
"3294","thalpomys_lasiotis",-3.72970144863419,1
"3295","thaptomys_nigrita",-3.91703554725169,2
"3296","theropithecus_gelada",2.83613847345545,0
"3297","thomasomys_aureus",-2.43041846450393,0
"3298","thomasomys_baeops",-3.32423634052603,1
"3299","thomasomys_caudivarius",-2.34444929709274,1
"3300","thomasomys_cinnameus",-4.07454193492592,1
"3301","thomasomys_daphne",-2.56394985712845,1
"3302","thomasomys_erro",-3.07261331788995,1
"3303","thomasomys_gracilis",-2.56394985712845,1
"3304","thomasomys_notatus",-2.56394985712845,1
"3305","thomasomys_oreas",-2.56394985712845,1
"3306","thomasomys_paramorum",-3.83970234384852,1
"3307","thomasomys_silvestris",-2.56394985712845,1
"3308","thomasomys_taczanowskii",-2.56394985712845,1
"3309","thomasomys_ucucha",-3.32423634052603,1
"3310","thomasomys_vulcani",-3.24163281199082,1
"3311","thomomys_bottae",-2.16543525484681,0
"3312","thomomys_bulbivorus",-1.02192906389715,0
"3313","thomomys_mazama",-2.59026716544583,0
"3314","thomomys_monticola",-2.52572864430826,0
"3315","thomomys_talpoides",-2.03945189346368,0
"3316","thomomys_townsendii",-1.33408148967296,0
"3317","thomomys_umbrinus",-1.79576749062559,0
"3318","thoopterus_nigrescens",-2.80676617404137,0
"3319","thrichomys_inermis",-1.20798082572347,1
"3320","thrichomys_pachyurus",-1.32425897020044,0
"3321","thryonomys_swinderianus",1.15688119679209,0
"3322","thylamys_elegans",-3.54391368386375,1
"3323","thylamys_karimii",-3.57555076880693,2
"3324","thylamys_pallidior",-4.20639406603072,1
"3325","thylamys_pulchellus",-3.70500883604382,1
"3326","thylamys_pusillus",-3.19418321227783,1
"3327","thylamys_tatei",-3.43578882643177,2
"3328","thylamys_velutinus",-3.87762157871081,1
"3329","thylamys_venustus",-3.57912859015482,2
"3330","thylogale_billardierii",1.69561560867515,0
"3331","thylogale_browni",1.70074007084089,0
"3332","thylogale_brunii",1.28647402583768,0
"3333","thylogale_calabyi",1.46466644330623,0
"3334","thylogale_stigmatica",1.52605630349505,0
"3335","thylogale_thetis",1.68639895357023,0
"3336","thyroptera_discifera",-5.77635316749104,2
"3337","thyroptera_lavali",-5.18498868124103,2
"3338","thyroptera_tricolor",-5.42615073805792,2
"3339","tlacuatzin_canescens",-2.81341071676004,1
"3340","tokudaia_muenninki",-1.72934820910666,1
"3341","tokudaia_osimensis",-2.04330249506396,1
"3342","tokudaia_tokunoshimensis",-1.23615170269017,1
"3343","tolypeutes_matacus",0.182321556793955,1
"3344","tolypeutes_tricinctus",0.396760667478018,1
"3345","tonatia_bidens",-3.60453830568019,1
"3346","tonatia_saurophila",-3.50655789731998,1
"3347","tonkinomys_daovantieni",-1.75735804251072,2
"3348","toromys_grandis",-0.53785429615391,0
"3349","toromys_rhipidurus",-1.1551826401565,0
"3350","trachops_cirrhosus",-3.27809518452817,1
"3351","trachypithecus_auratus",1.96009478404727,0
"3352","trachypithecus_cristatus",1.65822807660353,0
"3353","trachypithecus_delacouri",2.18604004071991,0
"3354","trachypithecus_francoisi",1.99129315490313,0
"3355","trachypithecus_geei",2.12226153886276,0
"3356","trachypithecus_germaini",1.97116009759435,0
"3357","trachypithecus_hatinhensis",1.84420959422897,0
"3358","trachypithecus_johnii",2.47830155073586,0
"3359","trachypithecus_obscurus",1.94591014905531,0
"3360","trachypithecus_phayrei",2.12823170584927,0
"3361","trachypithecus_pileatus",2.43798973000025,0
"3362","trachypithecus_poliocephalus",2.04769284336526,0
"3363","trachypithecus_shortridgei",3.3499040872746,0
"3364","trachypithecus_vetulus",2.17815501461587,0
"3365","tragelaphus_angasii",4.46130443449537,0
"3366","tragelaphus_buxtoni",5.37064174905097,0
"3367","tragelaphus_derbianus",6.52209279817015,0
"3368","tragelaphus_eurycerus",5.79606717321338,0
"3369","tragelaphus_imberbis",4.40152897178944,0
"3370","tragelaphus_oryx",6.34562513269539,0
"3371","tragelaphus_scriptus",3.76700648189003,0
"3372","tragelaphus_spekii",4.35669857022674,0
"3373","tragelaphus_strepsiceros",5.36364151649846,0
"3374","tragulus_javanicus",1.0206507471984,0
"3375","tragulus_kanchil",0.693147180559945,0
"3376","tragulus_napu",1.38629436111989,0
"3377","transandinomys_bolivaris",-2.80511191394534,1
"3378","transandinomys_talamancae",-2.90042209374967,1
"3379","tremarctos_ornatus",4.94164670831441,1
"3380","triaenops_persicus",-4.3740584650247,2
"3381","trichechus_manatus",5.83188247728352,0
"3382","trichosurus_caninus",1.25276296849537,0
"3383","trichosurus_vulpecula",0.974559639998131,0
"3384","trichys_fasciculata",0.503801008829026,0
"3385","trinomys_albispinus",-1.25526609871349,0
"3386","trinomys_dimidiatus",-1.78617509093415,0
"3387","trinomys_eliasi",-1.78438671489864,1
"3388","trinomys_gratiosus",-1.84326331209517,1
"3389","trinomys_iheringi",-1.59208927409949,0
"3390","trinomys_moojeni",-1.57503648571677,1
"3391","trinomys_paratus",-1.72092828846746,1
"3392","trinomys_yonenagae",-1.60843841210102,0
"3393","trinycteris_nicefori",-4.80362112471193,1
"3394","trogopterus_xanthipes",-0.294505297799906,0
"3395","tscherskia_triton",-1.79275996956164,0
"3396","tupaia_belangeri",-1.6094379124341,1
"3397","tupaia_chrysogaster",-1.72765854382153,1
"3398","tupaia_dorsalis",-1.32802545299591,1
"3399","tupaia_glis",-1.77313400510489,1
"3400","tupaia_gracilis",-2.59561477177242,1
"3401","tupaia_javanica",-2.25379492882461,1
"3402","tupaia_longipes",-1.62964061975162,1
"3403","tupaia_minor",-2.74419564773856,1
"3404","tupaia_moellendorffi",-1.52878000941665,1
"3405","tupaia_montana",-1.61445045425764,1
"3406","tupaia_nicobarica",-1.77019369131349,1
"3407","tupaia_palawanensis",-1.52326021619305,1
"3408","tupaia_picta",-1.91392710320226,1
"3409","tupaia_splendidula",-1.83258146374831,1
"3410","tupaia_tana",-1.62049885979353,1
"3411","tursiops_aduncus",4.87970546684495,2
"3412","tursiops_truncatus",5.16478597392351,2
"3413","tylomys_nudicaudus",-2.30258509299405,0
"3414","tylomys_watsoni",-1.42711635564015,0
"3415","tylonycteris_pachypus",-5.62682143352007,2
"3416","tylonycteris_robustula",-4.87960703168985,2
"3417","tympanoctomys_barrerae",-2.65926003693278,0
"3418","tympanoctomys_loschalchalerosorum",-1.97040778065571,0
"3419","typhlomys_cinereus",-3.70908216143146,0
"3420","uranomys_ruddi",-3.20892549401503,2
"3421","urocitellus_armatus",-1.16155208844198,1
"3422","urocitellus_columbianus",-0.707246104939447,1
"3423","urocitellus_mollis",-1.79938849639255,1
"3424","urocitellus_parryii",-0.27443684570176,1
"3425","urocitellus_richardsonii",-0.901402119380404,1
"3426","urocitellus_undulatus",-0.174353387144778,1
"3427","urocitellus_washingtoni",-1.57262393931138,1
"3428","urocyon_cinereoargenteus",1.34383039430063,1
"3429","uroderma_bilobatum",-4.09234655955943,1
"3430","uroderma_magnirostrum",-4.08044165705311,1
"3431","urogale_everetti",-1.04982212449868,1
"3432","uromys_caudimaculatus",-0.49955603150776,0
"3433","uropsilus_andersoni",-4.09234655955943,2
"3434","uropsilus_gracilis",-3.9954046143672,2
"3435","uropsilus_investigator",-4.05128507276165,2
"3436","uropsilus_soricipes",-4.13516655674236,2
"3437","urotrichus_talpoides",-3.10109278921182,2
"3438","ursus_americanus",4.60466405792689,1
"3439","ursus_arctos",5.19584379077731,1
"3440","ursus_maritimus",5.96293749243182,2
"3441","ursus_thibetanus",4.3502779363593,1
"3442","vampyressa_melissa",-4.11659017116942,0
"3443","vampyressa_pusilla",-4.75599307572268,0
"3444","vampyressa_thyone",-4.76768911548587,0
"3445","vampyriscus_bidens",-4.45675018086982,0
"3446","vampyriscus_brocki",-4.60517018598809,0
"3447","vampyriscus_nymphaea",-4.43965574751052,0
"3448","vampyrodes_caraccioli",-3.36101559202932,0
"3449","vampyrodes_major",-3.40520540305969,1
"3450","vampyrum_spectrum",-1.78557861015297,1
"3451","varecia_rubra",1.23837423104327,0
"3452","vespadelus_darlingtoni",-5.11599580975408,2
"3453","vespadelus_regulus",-5.22135632541191,2
"3454","vespadelus_vulturnus",-5.49676830527187,2
"3455","vespertilio_murinus",-3.9792317551216,2
"3456","vespertilio_sinensis",-3.70908216143146,2
"3457","vicugna_vicugna",3.86072128995251,0
"3458","viverra_megaspila",2.22462355152433,1
"3459","viverra_tangalunga",1.92934513218062,1
"3460","viverra_zibetha",2.2512917986065,1
"3461","viverricula_indica",1.06760310179376,1
"3462","voalavo_gymnocaudus",-3.82584530918709,1
"3463","volemys_millicens",-3.03863977456527,0
"3464","volemys_musseri",-3.15825120305177,0
"3465","vombatus_ursinus",3.25809653802148,0
"3466","vormela_peregusna",-0.797619202156656,2
"3467","vulpes_cana",-0.0651787260249945,1
"3468","vulpes_chama",1.08349865085806,2
"3469","vulpes_corsac",0.8754687373539,1
"3470","vulpes_ferrilata",1.6094379124341,2
"3471","vulpes_lagopus",1.58262154627474,2
"3472","vulpes_macrotis",0.717839793150317,2
"3473","vulpes_rueppellii",1.0525683501667,1
"3474","vulpes_velox",0.787320350577195,2
"3475","vulpes_vulpes",1.67113490023702,1
"3476","vulpes_zerda",0.0953101798043249,1
"3477","wallabia_bicolor",2.70805020110221,0
"3478","wiedomys_cerradensis",-2.95843648881029,1
"3479","wiedomys_pyrrhorhinos",-3.06401111430729,1
"3480","wyulda_squamicaudata",0.51581316527703,1
"3481","xenomys_nelsoni",-2.04022082852655,0
"3482","xeromys_myoides",-3.19418321227783,1
"3483","xeronycteris_vieirai",-4.31999124375443,0
"3484","xerospermophilus_mohavensis",-1.66073120682165,1
"3485","xerospermophilus_perotensis",-1.96611285637283,1
"3486","xerospermophilus_spilosoma",-2.41911890925,1
"3487","xerospermophilus_tereticaudus",-1.85469926900193,1
"3488","xerus_inauris",-0.636766847123838,1
"3489","xerus_princeps",-0.452556715642015,1
"3490","xerus_rutilus",-1.14727746064939,1
"3491","zaedyus_pichiy",0.322083499169113,2
"3492","zalophus_californianus",4.38202663467388,2
"3493","zapus_hudsonius",-4.06867681547352,1
"3494","zapus_princeps",-3.54045944899566,1
"3495","zapus_trinotatus",-3.59356927430961,1
"3496","zelotomys_hildegardeae",-2.81341071676004,2
"3497","ziphius_cavirostris",8.47114925291483,2
"3498","zygodontomys_brevicauda",-2.95267278409354,0
"3499","zygogeomys_trichopus",-0.693147180559945,0
"3500","zyzomys_argurus",-3.32423634052603,1
