"","Order.1.2","Binomial.1.2","log_mass_kg","diet7"
"1214","Rodentia","heteromys_anomalus",-2.65926003693278,0
"1215","Rodentia","heteromys_australis",-2.86470401114759,0
"1216","Rodentia","heteromys_desmarestianus",-2.62416871712151,0
"1217","Rodentia","heteromys_gaumeri",-2.75514180863606,0
"1218","Rodentia","heteromys_nelsoni",-2.91507437053654,0
"1219","Rodentia","heteromys_oresterus",-2.59293739400171,0
"1220","Cetartiodactyla","hippocamelus_antisensis",4.2282837883379,0
"1221","Cetartiodactyla","hippocamelus_bisulcus",4.24849952775446,0
"1222","Cetartiodactyla","hippopotamus_amphibius",7.2566429809033,0
"1223","Chiroptera","hipposideros_abae",-3.66907682681776,3
"1224","Chiroptera","hipposideros_armiger",-2.93746336543002,3
"1225","Chiroptera","hipposideros_ater",-5.14989736142976,3
"1226","Chiroptera","hipposideros_beatus",-5.00564775258522,3
"1227","Chiroptera","hipposideros_bicolor",-4.87960703168985,3
"1228","Chiroptera","hipposideros_caffer",-4.66704558970618,3
"1229","Chiroptera","hipposideros_calcaratus",-4.47414192358169,3
"1230","Chiroptera","hipposideros_cervinus",-4.67774087882293,3
"1231","Chiroptera","hipposideros_cineraceus",-5.36019277026612,3
"1232","Chiroptera","hipposideros_commersoni",-2.3116258376462,3
"1233","Chiroptera","hipposideros_coronatus",-4.65646348037564,3
"1234","Chiroptera","hipposideros_coxi",-4.67774087882293,3
"1235","Chiroptera","hipposideros_cyclops",-3.39620984015112,3
"1236","Chiroptera","hipposideros_demissus",-3.69288747551148,3
"1237","Chiroptera","hipposideros_diadema",-3.12812146159974,3
"1238","Chiroptera","hipposideros_dinops",-2.63247901425514,3
"1239","Chiroptera","hipposideros_doriae",-5.29831736654804,3
"1240","Chiroptera","hipposideros_dyacorum",-5.09946650780287,3
"1241","Chiroptera","hipposideros_fuliginosus",-4.09835258361964,3
"1242","Chiroptera","hipposideros_fulvus",-4.76768911548587,3
"1243","Chiroptera","hipposideros_galeritus",-4.80362112471193,3
"1244","Chiroptera","hipposideros_gigas",-1.79275996956164,3
"1245","Chiroptera","hipposideros_halophyllus",-5.52146091786225,3
"1246","Chiroptera","hipposideros_jonesi",-5.20300718674371,3
"1247","Chiroptera","hipposideros_khaokhouayensis",-4.7444322533216,3
"1248","Chiroptera","hipposideros_larvatus",-3.91703554725169,3
"1249","Chiroptera","hipposideros_lekaguli",-3.47054745979695,3
"1250","Chiroptera","hipposideros_lylei",-3.2188758248682,3
"1251","Chiroptera","hipposideros_obscurus",-4.65646348037564,3
"1252","Chiroptera","hipposideros_pelingensis",-2.87883852208249,3
"1253","Chiroptera","hipposideros_pomona",-5.08320598693109,3
"1254","Chiroptera","hipposideros_pratti",-2.88240358824699,3
"1255","Chiroptera","hipposideros_pygmaeus",-5.65499231048677,3
"1256","Chiroptera","hipposideros_ridleyi",-4.73300355749798,3
"1257","Chiroptera","hipposideros_rotalis",-4.67774087882293,3
"1258","Chiroptera","hipposideros_ruber",-4.59521985513492,3
"1259","Chiroptera","hipposideros_scutinares",-3.2188758248682,3
"1260","Chiroptera","hipposideros_speoris",-4.56594947283481,3
"1261","Chiroptera","hipposideros_vittatus",-2.05650657039734,3
"1262","Cetartiodactyla","hippotragus_equinus",5.59841344044357,0
"1263","Cetartiodactyla","hippotragus_niger",5.42714716146319,0
"1264","Rodentia","hodomys_alleni",-1.0007598885006,4
"1265","Rodentia","holochilus_brasiliensis",-1.86433016206289,4
"1266","Rodentia","holochilus_chacarius",-1.58963528513792,4
"1267","Rodentia","holochilus_sciureus",-1.76609172247948,4
"1268","Primates","homo_sapiens",4.08597631255158,6
"1269","Primates","hoolock_hoolock",1.87180217690159,4
"1270","Primates","hoolock_leuconedys",1.97408102602201,4
"1271","Rodentia","hoplomys_gymnurus",-1.42711635564015,4
"1272","Carnivora","hyaena_hyaena",3.73062342348473,6
"1273","Rodentia","hybomys_univittatus",-3.04492251774476,4
"1274","Carnivora","hydrictis_maculicollis",1.38629436111989,5
"1275","Rodentia","hydrochoerus_hydrochaeris",3.91202300542815,0
"1276","Rodentia","hydromys_chrysogaster",-0.734385928576543,5
"1277","Cetartiodactyla","hydropotes_inermis",2.63905732961526,0
"1278","Carnivora","hydrurga_leptonyx",5.88610403145016,5
"1279","Cetartiodactyla","hyemoschus_aquaticus",2.38416507998647,0
"1280","Didelphimorphia","hyladelphys_kalinowskii",-4.11659017116942,4
"1281","Rodentia","hylaeamys_acritus",-2.86470401114759,6
"1282","Rodentia","hylaeamys_laticeps",-2.64930970607961,4
"1283","Rodentia","hylaeamys_megacephalus",-2.85076650330381,4
"1284","Rodentia","hylaeamys_perenensis",-2.80346038590687,4
"1285","Rodentia","hylaeamys_yunganus",-2.80511191394534,4
"1286","Primates","hylobates_agilis",1.73165554515835,4
"1287","Primates","hylobates_klossii",1.75785791755237,4
"1288","Primates","hylobates_lar",1.58760121782493,4
"1289","Primates","hylobates_moloch",1.87180217690159,4
"1290","Primates","hylobates_muelleri",1.79175946922805,4
"1291","Primates","hylobates_pileatus",1.69377906086785,4
"1292","Cetartiodactyla","hylochoerus_meinertzhageni",5.23909800688807,0
"1293","Eulipotyphla","hylomys_megalotis",-2.83872852474433,6
"1294","Eulipotyphla","hylomys_parvus",-3.26230538279554,3
"1295","Eulipotyphla","hylomys_suillus",-2.72113544065087,3
"1296","Rodentia","hylomyscus_aeta",-3.6848874328444,4
"1297","Rodentia","hylomyscus_alleni",-3.9792317551216,4
"1298","Rodentia","hylomyscus_baeri",-3.44828898919601,4
"1299","Rodentia","hylomyscus_denniae",-3.50655789731998,4
"1300","Rodentia","hylomyscus_grandis",-3.41124771751566,0
"1301","Rodentia","hylomyscus_pamfi",-3.66126428708096,4
"1302","Rodentia","hylomyscus_parvus",-4.36615328551759,4
"1303","Rodentia","hylomyscus_stella",-3.90207267457498,4
"1304","Rodentia","hylomyscus_walterverheyeni",-3.66516292749662,4
"1305","Chiroptera","hylonycteris_underwoodi",-5.00564775258522,4
"1306","Rodentia","hylopetes_alboniger",-1.3649243353837,6
"1307","Rodentia","hylopetes_lepidus",-2.99573227355399,6
"1308","Rodentia","hylopetes_nigripes",-0.627359440021942,6
"1309","Rodentia","hylopetes_phayrei",-1.48280526150073,6
"1310","Rodentia","hylopetes_spadiceus",-2.47337341397433,6
"1311","Rodentia","hyomys_goliath",-0.201504376210729,0
"1312","Rodentia","hyosciurus_heinrichi",-1.21739582465808,3
"1313","Cetartiodactyla","hyperoodon_ampullatus",8.66561319653451,5
"1314","Rodentia","hypogeomys_antimena",0.22314355131421,0
"1315","Chiroptera","hypsignathus_monstrosus",-1.09332628423887,2
"1316","Diprotodontia","hypsiprymnodon_moschatus",-0.653926467406664,4
"1317","Chiroptera","hypsugo_savii",-5.05145728861651,3
"1318","Rodentia","hystrix_africaeaustralis",2.70377440623942,0
"1319","Rodentia","hystrix_brachyura",2.13416644136908,0
"1320","Rodentia","hystrix_cristata",2.78809290877575,0
"1321","Chiroptera","ia_io",-3.01186165548387,3
"1322","Carnivora","ichneumia_albicauda",1.25276296849537,6
"1323","Rodentia","ictidomys_tridecemlineatus",-2.0272286702329,4
"1324","Carnivora","ictonyx_striatus",0.262364264467491,5
"1325","Chiroptera","idionycteris_phyllotis",-4.42284862919414,3
"1326","Rodentia","idiurus_macrotis",-3.50655789731998,0
"1327","Cetartiodactyla","indopacetus_pacificus",7.69621263934641,3
"1328","Primates","indri_indri",2.07944154167984,0
"1329","Cetartiodactyla","inia_geoffrensis",4.86174851338854,5
"1330","Rodentia","irenomys_tarsalis",-3.14191478373207,0
"1331","Peramelemorphia","isoodon_auratus",-0.85566611005772,3
"1332","Peramelemorphia","isoodon_macrourus",0.470003629245736,3
"1333","Peramelemorphia","isoodon_obesulus",-0.25489224962879,3
"1334","Rodentia","isothrix_barbarabrownae",-2.03791579485134,4
"1335","Rodentia","isothrix_bistriata",-0.809680996815897,4
"1336","Rodentia","isothrix_orinoci",-1.12608626566886,4
"1337","Rodentia","isothrix_pagurus",-1.56064774826467,4
"1338","Rodentia","isothrix_sinnamariensis",-1.34707364796661,4
"1339","Rodentia","isthmomys_pirrensis",-1.98050159382493,6
"1340","Rodentia","jaculus_blanfordi",-2.9058915695542,0
"1341","Rodentia","jaculus_jaculus",-2.871746293773,0
"1342","Rodentia","jaculus_orientalis",-1.98050159382493,0
"1343","Rodentia","juliomys_pictipes",-3.77661836842194,0
"1344","Rodentia","juscelinomys_huanchacae",-2.20818441757256,4
"1345","Rodentia","kannabateomys_amblyonyx",-0.510825623765991,0
"1346","Chiroptera","kerivoula_hardwickii",-5.38169897548709,3
"1347","Chiroptera","kerivoula_intermedia",-5.62682143352007,3
"1348","Chiroptera","kerivoula_kachinensis",-5.33913936106829,3
"1349","Chiroptera","kerivoula_lenis",-4.99083266680008,3
"1350","Chiroptera","kerivoula_minuta",-6.16581793425276,3
"1351","Chiroptera","kerivoula_papillosa",-4.62537289330561,3
"1352","Chiroptera","kerivoula_pellucida",-5.49676830527187,3
"1353","Chiroptera","kerivoula_titania",-5.38169897548709,3
"1354","Chiroptera","kerivoula_whiteheadi",-5.54677872584654,3
"1355","Rodentia","kerodon_acrobata",0.266356285737029,0
"1356","Rodentia","kerodon_rupestris",-0.22314355131421,0
"1357","Cetartiodactyla","kobus_ellipsiprymnus",5.34710895928788,0
"1358","Cetartiodactyla","kobus_kob",4.3630998986729,0
"1359","Cetartiodactyla","kobus_leche",4.70726637953911,0
"1360","Cetartiodactyla","kobus_megaceros",4.47164336478169,0
"1361","Cetartiodactyla","kobus_vardonii",4.26970723986183,0
"1362","Cetartiodactyla","kogia_breviceps",6.06726751052348,3
"1363","Cetartiodactyla","kogia_sima",5.20985056730872,3
"1364","Rodentia","kunsia_tomentosus",-2.15761932274386,0
"1365","Chiroptera","laephotis_botswanae",-4.93367425296013,3
"1366","Chiroptera","laephotis_namibensis",-4.8665349501225,3
"1367","Chiroptera","laephotis_wintoni",-5.11599580975408,3
"1368","Cetartiodactyla","lagenodelphis_hosei",5.0998664278242,5
"1369","Cetartiodactyla","lagenorhynchus_acutus",5.2040066870768,5
"1370","Cetartiodactyla","lagenorhynchus_albirostris",5.19295685089021,5
"1371","Cetartiodactyla","lagenorhynchus_australis",4.78749174278205,5
"1372","Cetartiodactyla","lagenorhynchus_cruciger",4.70048036579242,5
"1373","Cetartiodactyla","lagenorhynchus_obliquidens",4.78749174278205,5
"1374","Cetartiodactyla","lagenorhynchus_obscurus",4.84811636459848,5
"1375","Rodentia","lagidium_viscacia",0.431782416425538,0
"1376","Diprotodontia","lagorchestes_conspicillatus",1.11514159061932,0
"1377","Diprotodontia","lagorchestes_hirsutus",0.235072122179483,0
"1378","Rodentia","lagostomus_maximus",1.53632944061346,0
"1379","Diprotodontia","lagostrophus_fasciatus",0.53062825106217,0
"1380","Primates","lagothrix_cana",1.85629799036563,0
"1381","Primates","lagothrix_lagotricha",1.9152889255012,4
"1382","Primates","lagothrix_lugens",1.79175946922805,0
"1383","Primates","lagothrix_poeppigii",1.43508452528932,4
"1384","Rodentia","lagurus_lagurus",-3.8971343929344,0
"1385","Cetartiodactyla","lama_guanicoe",4.78749174278205,0
"1386","Rodentia","lamottemys_okuensis",-2.88061946645349,4
"1387","Rodentia","laonastes_aenigmamus",-0.980829253011726,0
"1388","Rodentia","lariscus_insignis",-1.74296930505862,0
"1389","Chiroptera","lasionycteris_noctivagans",-4.55638002181866,3
"1390","Rodentia","lasiopodomys_brandtii",-2.36659042296996,0
"1391","Rodentia","lasiopodomys_mandarinus",-2.82514597297846,0
"1392","Diprotodontia","lasiorhinus_krefftii",3.44839898314645,0
"1393","Diprotodontia","lasiorhinus_latifrons",3.23867845216438,0
"1394","Chiroptera","lasiurus_atratus",-3.94248221291285,3
"1395","Chiroptera","lasiurus_blossevillii",-4.3428059215206,3
"1396","Chiroptera","lasiurus_borealis",-4.53751153751428,3
"1397","Chiroptera","lasiurus_cinereus",-3.67695088324866,3
"1398","Chiroptera","lasiurus_ega",-4.32753844938981,3
"1399","Chiroptera","lasiurus_intermedius",-3.77226106305299,3
"1400","Chiroptera","lasiurus_seminolus",-4.61522052184159,3
"1401","Chiroptera","lasiurus_xanthinus",-4.53751153751428,3
"1402","Chiroptera","latidens_salimalii",-2.89679232569909,0
"1403","Rodentia","leggadina_forresti",-3.91202300542815,0
"1404","Rodentia","leggadina_lakedownensis",-4.04555439805267,0
"1405","Rodentia","lemmus_lemmus",-3.04702556794154,0
"1406","Rodentia","lemmus_sibiricus",-2.95075890791126,0
"1407","Rodentia","lemmus_trimucronatus",-2.51949809455762,0
"1408","Rodentia","lemniscomys_barbarus",-3.01593498087151,4
"1409","Rodentia","lemniscomys_bellieri",-3.32423634052603,4
"1410","Rodentia","lemniscomys_macculus",-3.49660756646681,4
"1411","Rodentia","lemniscomys_rosalia",-2.91507437053654,4
"1412","Rodentia","lemniscomys_striatus",-3.17965511171492,4
"1413","Rodentia","lemniscomys_zebra",-3.3214624136433,4
"1414","Primates","lemur_catta",1.06471073699243,0
"1415","Rodentia","lenoxus_apicalis",-2.92620621090538,4
"1416","Primates","leontopithecus_chrysomelas",-0.356674943938732,4
"1417","Primates","leontopithecus_rosalia",-0.624554389094334,4
"1418","Carnivora","leopardus_colocolo",1.36991088186937,1
"1419","Carnivora","leopardus_geoffroyi",1.27815220250019,1
"1420","Carnivora","leopardus_guigna",0.802001585472027,1
"1421","Carnivora","leopardus_jacobita",1.50407739677627,1
"1422","Carnivora","leopardus_pardalis",2.47654680344352,2
"1423","Carnivora","leopardus_tigrinus",0.810930216216329,1
"1424","Carnivora","leopardus_wiedii",1.17865499634165,1
"1425","Rodentia","leopoldamys_edwardsi",-1.20397280432594,4
"1426","Rodentia","leopoldamys_milleti",-0.889648800927734,4
"1427","Rodentia","leopoldamys_neilli",-1.51868354916564,4
"1428","Rodentia","leopoldamys_sabanus",-1.08382220319547,4
"1429","Primates","lepilemur_aeeclis",-0.142139767161123,0
"1430","Primates","lepilemur_ankaranensis",-0.287682072451781,0
"1431","Primates","lepilemur_dorsalis",-0.156653810045377,0
"1432","Primates","lepilemur_edwardsi",-0.130678323642116,0
"1433","Primates","lepilemur_hubbardorum",-0.0100503358535015,0
"1434","Primates","lepilemur_leucopus",-0.644357016390513,0
"1435","Primates","lepilemur_microdon",-0.105360515657826,0
"1436","Primates","lepilemur_mittermeieri",-0.195649987005287,0
"1437","Primates","lepilemur_mustelinus",0,0
"1438","Primates","lepilemur_otto",-0.0640053299759124,0
"1439","Primates","lepilemur_petteri",-0.462035459596559,0
"1440","Primates","lepilemur_randrianasoloi",-0.2484613592985,0
"1441","Primates","lepilemur_ruficaudatus",-0.287682072451781,0
"1442","Primates","lepilemur_sahamalazensis",-0.23635544528644,4
"1443","Primates","lepilemur_seali",-0.0512932943875506,0
"1444","Primates","lepilemur_septentrionalis",-0.287682072451781,0
"1445","Rodentia","leporillus_conditor",-1.04982212449868,0
"1446","Carnivora","leptailurus_serval",2.484906649788,1
"1447","Rodentia","leptomys_elegans",-2.46745973618428,5
"1448","Carnivora","leptonychotes_weddellii",5.99146454710798,5
"1449","Chiroptera","leptonycteris_curasoae",-3.75501925661848,4
"1450","Chiroptera","leptonycteris_nivalis",-3.66516292749662,4
"1451","Chiroptera","leptonycteris_yerbabuenae",-3.91202300542815,4
"1452","Lagomorpha","lepus_alleni",1.3042705256413,0
"1453","Lagomorpha","lepus_americanus",0.536493370514568,0
"1454","Lagomorpha","lepus_arcticus",1.48274025938814,2
"1455","Lagomorpha","lepus_brachyurus",0.854415328156068,0
"1456","Lagomorpha","lepus_californicus",0.884800064782784,0
"1457","Lagomorpha","lepus_callotis",0.916290731874155,0
"1458","Lagomorpha","lepus_capensis",1.18224853185178,0
"1459","Lagomorpha","lepus_castroviejoi",1.01160091167848,0
"1460","Lagomorpha","lepus_comus",0.378436435720245,0
"1461","Lagomorpha","lepus_coreanus",0.53062825106217,0
"1462","Lagomorpha","lepus_corsicanus",1.09861228866811,0
"1463","Lagomorpha","lepus_europaeus",1.31908561142644,0
"1464","Lagomorpha","lepus_flavigularis",1.09861228866811,0
"1465","Lagomorpha","lepus_granatensis",1.38879124131848,0
"1466","Lagomorpha","lepus_hainanus",0.693147180559945,0
"1467","Lagomorpha","lepus_insularis",0.973955684068554,0
"1468","Lagomorpha","lepus_mandshuricus",0.587786664902119,0
"1469","Lagomorpha","lepus_oiostolus",1.09861228866811,0
"1470","Lagomorpha","lepus_othus",1.56986513731428,0
"1471","Lagomorpha","lepus_peguensis",0.744315467134345,0
"1472","Lagomorpha","lepus_saxatilis",0.860058947404103,0
"1473","Lagomorpha","lepus_sinensis",0.412109650826833,0
"1474","Lagomorpha","lepus_timidus",1.1144856378244,0
"1475","Lagomorpha","lepus_tolai",0.463104887554579,0
"1476","Lagomorpha","lepus_townsendii",0.441475545631197,0
"1477","Lagomorpha","lepus_yarkandensis",0.405465108108164,0
"1478","Didelphimorphia","lestodelphys_halli",-2.57702193869581,1
"1479","Paucituberculata","lestoros_inca",-3.85848223850012,6
"1480","Carnivora","liberiictis_kuhni",0.765467842139571,5
"1481","Chiroptera","lichonycteris_obscura",-5.18498868124103,0
"1482","Afrosoricida","limnogale_mergulus",-2.54338357954698,5
"1483","Rodentia","limnomys_bryophilus",-2.74731091505551,4
"1484","Rodentia","limnomys_sibuanus",-2.81341071676004,4
"1485","Chiroptera","lionycteris_spurrelli",-4.77952357313287,0
"1486","Cetartiodactyla","lipotes_vexillifer",4.42484663185681,1
"1487","Cetartiodactyla","lissodelphis_borealis",4.72738781871234,5
"1488","Cetartiodactyla","lissodelphis_peronii",4.75359019110636,5
"1489","Cetartiodactyla","litocranius_walleri",3.63757826495838,0
"1490","Carnivora","lobodon_carcinophaga",5.45211083972745,3
"1491","Chiroptera","lonchophylla_chocoana",-3.86323284125871,4
"1492","Chiroptera","lonchophylla_concava",-4.90627527877201,4
"1493","Chiroptera","lonchophylla_dekeyseri",-4.49184150068109,4
"1494","Chiroptera","lonchophylla_handleyi",-3.98998454689786,4
"1495","Chiroptera","lonchophylla_hesperia",-4.62537289330561,4
"1496","Chiroptera","lonchophylla_mordax",-4.71053070164592,4
"1497","Chiroptera","lonchophylla_robusta",-4.06284589516273,4
"1498","Chiroptera","lonchorhina_aurita",-4.15409456662788,3
"1499","Chiroptera","lonchorhina_inusitata",-3.98459369826298,3
"1500","Chiroptera","lonchorhina_orinocensis",-4.73300355749798,3
"1501","Rodentia","lonchothrix_emiliae",-1.97905336764857,4
"1502","Carnivora","lontra_canadensis",2.09030729499014,5
"1503","Carnivora","lontra_felina",3.42100000895834,5
"1504","Carnivora","lontra_longicaudis",1.88022811721566,5
"1505","Carnivora","lontra_provocax",2.01490302054226,5
"1506","Rodentia","lophiomys_imhausi",-0.281037529733112,0
"1507","Primates","lophocebus_aterrimus",1.94373635951446,0
"1508","Chiroptera","lophostoma_brasiliense",-4.66704558970618,4
"1509","Chiroptera","lophostoma_carrikeri",-3.86800612001137,4
"1510","Chiroptera","lophostoma_evotis",-3.92207334128165,4
"1511","Chiroptera","lophostoma_occidentalis",-3.8824642031866,4
"1512","Chiroptera","lophostoma_schulzi",-4.00633368489939,4
"1513","Chiroptera","lophostoma_silvicolum",-3.51660823317348,4
